@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute t0_avg numeric
@attribute t1_avg numeric
@attribute t2_avg numeric
@attribute t3_avg numeric
@attribute a0_avg numeric
@attribute a1_avg numeric
@attribute a2_avg numeric
@attribute a3_avg numeric
@attribute b0_avg numeric
@attribute b1_avg numeric
@attribute b2_avg numeric
@attribute b3_avg numeric
@attribute g0_avg numeric
@attribute g1_avg numeric
@attribute g2_avg numeric
@attribute g3_avg numeric
@attribute mood {0,1,2,3}
@attribute facialExpression {0,1,2,3}

@data
11263,'2018/08/17 13:20:29:425',22721,-0.441481,-0.75961,-0.538902,-0.261732,0.2597,-0.280804,-0.261115,0.122888,0.000207,0.300734,0.235213,0.133353,-0.376012,0.440704,0.008299,-0.238118,1,1
11264,'2018/08/17 13:20:29:441',22723,-0.442677,-0.754024,-0.538181,-0.256941,0.26038,-0.275978,-0.263157,0.118127,-0.003683,0.298462,0.232966,0.134818,-0.375357,0.438729,0.011258,-0.239005,1,1
11265,'2018/08/17 13:20:29:458',22725,-0.443873,-0.748438,-0.537461,-0.25215,0.26106,-0.271153,-0.2652,0.113366,-0.007573,0.29619,0.230719,0.136283,-0.374703,0.436754,0.014218,-0.239893,1,1
11266,'2018/08/17 13:20:29:476',22727,-0.445069,-0.742851,-0.53674,-0.247359,0.26174,-0.266327,-0.267242,0.108605,-0.011464,0.293918,0.228472,0.137748,-0.374049,0.434779,0.017177,-0.240781,1,1
11267,'2018/08/17 13:20:29:491',22729,-0.440778,-0.736755,-0.535969,-0.241881,0.261844,-0.265677,-0.267801,0.097825,-0.014168,0.291935,0.224619,0.138947,-0.373376,0.431691,0.01863,-0.239946,1,1
11268,'2018/08/17 13:20:29:508',22731,-0.436488,-0.730659,-0.535199,-0.236403,0.261947,-0.265028,-0.268361,0.087045,-0.016872,0.289951,0.220766,0.140146,-0.372703,0.428602,0.020084,-0.239112,1,1
11269,'2018/08/17 13:20:29:524',22733,-0.432197,-0.724563,-0.534429,-0.230925,0.262051,-0.264378,-0.26892,0.076265,-0.019577,0.287968,0.216913,0.141345,-0.372031,0.425514,0.021537,-0.238278,1,1
11270,'2018/08/17 13:20:29:541',22735,-0.427906,-0.718467,-0.533658,-0.225447,0.262155,-0.263728,-0.269479,0.065485,-0.022281,0.285985,0.213059,0.142544,-0.371358,0.422425,0.02299,-0.237444,1,1
11271,'2018/08/17 13:20:29:557',22737,-0.423616,-0.712371,-0.532888,-0.219969,0.262258,-0.263079,-0.270039,0.054706,-0.024986,0.284002,0.209206,0.143743,-0.370686,0.419337,0.024443,-0.23661,1,1
11272,'2018/08/17 13:20:29:574',22739,-0.419839,-0.709604,-0.532304,-0.216506,0.261592,-0.262872,-0.269276,0.047387,-0.026029,0.283143,0.207001,0.144279,-0.370593,0.417571,0.024856,-0.235928,1,1
11273,'2018/08/17 13:20:29:591',22741,-0.416062,-0.706837,-0.531719,-0.213042,0.260926,-0.262666,-0.268513,0.040069,-0.027073,0.282284,0.204796,0.144816,-0.370499,0.415804,0.025269,-0.235246,1,1
11274,'2018/08/17 13:20:29:607',22743,-0.405515,-0.703258,-0.529962,-0.203153,0.25836,-0.262381,-0.265479,0.034365,-0.029046,0.280817,0.200442,0.145921,-0.371666,0.41186,0.025675,-0.234463,1,1
11275,'2018/08/17 13:20:29:624',22745,-0.394967,-0.699678,-0.528206,-0.193263,0.255794,-0.262096,-0.262446,0.02866,-0.031019,0.279351,0.196088,0.147025,-0.372832,0.407916,0.026081,-0.233679,1,1
11276,'2018/08/17 13:20:29:641',22747,-0.38442,-0.696099,-0.526449,-0.183373,0.249638,-0.261811,-0.258475,0.025811,-0.032992,0.277885,0.191735,0.14813,-0.373999,0.403972,0.026488,-0.232896,1,1
11277,'2018/08/17 13:20:29:657',22749,-0.370227,-0.696572,-0.523951,-0.168995,0.244147,-0.261732,-0.255267,0.030279,-0.03519,0.276818,0.187859,0.149377,-0.378124,0.399319,0.026035,-0.234026,1,1
11278,'2018/08/17 13:20:29:674',22751,-0.356035,-0.697045,-0.521453,-0.154618,0.238657,-0.261653,-0.252059,0.034748,-0.037388,0.275752,0.183982,0.150623,-0.38225,0.394665,0.025582,-0.235156,1,1
11279,'2018/08/17 13:20:29:690',22753,-0.341842,-0.697518,-0.518955,-0.14024,0.233167,-0.261574,-0.248851,0.039217,-0.039586,0.274685,0.180106,0.15187,-0.386375,0.390012,0.025129,-0.236287,1,1
11280,'2018/08/17 13:20:29:707',22755,-0.327649,-0.697991,-0.516456,-0.125863,0.227676,-0.261496,-0.245644,0.043685,-0.041784,0.273619,0.17623,0.153116,-0.3905,0.385359,0.024676,-0.237417,1,1
11281,'2018/08/17 13:20:29:723',22757,-0.313457,-0.698464,-0.513958,-0.111485,0.222186,-0.261417,-0.242436,0.048154,-0.043982,0.272552,0.172354,0.154363,-0.394626,0.380705,0.024223,-0.238547,1,1
11282,'2018/08/17 13:20:29:740',22759,-0.299264,-0.698937,-0.51146,-0.097107,0.216695,-0.261338,-0.239228,0.052622,-0.04618,0.271486,0.168478,0.15561,-0.398751,0.376052,0.02377,-0.239678,1,1
11283,'2018/08/17 13:20:29:756',22761,-0.285071,-0.699411,-0.508962,-0.08273,0.211205,-0.261259,-0.23602,0.057091,-0.048378,0.270419,0.164601,0.156856,-0.402876,0.371399,0.023317,-0.240808,1,1
11284,'2018/08/17 13:20:29:773',22763,-0.272153,-0.702648,-0.506407,-0.067863,0.207119,-0.261334,-0.234286,0.062222,-0.051124,0.269625,0.161559,0.158183,-0.409491,0.366553,0.022045,-0.244241,1,1
11285,'2018/08/17 13:20:29:791',22767,-0.259235,-0.705885,-0.503853,-0.052996,0.203034,-0.26141,-0.232553,0.067354,-0.05387,0.268831,0.158516,0.159511,-0.416106,0.361708,0.020772,-0.247674,1,1
11286,'2018/08/17 13:20:29:806',22767,-0.246317,-0.709122,-0.501298,-0.038129,0.202538,-0.261485,-0.231756,0.06963,-0.056616,0.268037,0.155473,0.160838,-0.422721,0.356863,0.0195,-0.251107,1,1
11287,'2018/08/17 13:20:29:823',22769,-0.240822,-0.711074,-0.500069,-0.031214,0.202043,-0.26156,-0.23096,0.071907,-0.058093,0.267702,0.154159,0.161487,-0.42647,0.354493,0.018674,-0.253307,1,1
11288,'2018/08/17 13:20:29:840',22771,-0.235326,-0.713026,-0.498841,-0.024298,0.201548,-0.261635,-0.230163,0.074184,-0.05957,0.267367,0.152844,0.162137,-0.430219,0.352123,0.017848,-0.255508,1,1
11289,'2018/08/17 13:20:29:856',22773,-0.22983,-0.714978,-0.497612,-0.017382,0.201053,-0.261711,-0.229366,0.076461,-0.061047,0.267033,0.151529,0.162786,-0.433967,0.349753,0.017022,-0.257709,1,1
11290,'2018/08/17 13:20:29:873',22775,-0.224335,-0.71693,-0.496384,-0.010466,0.200558,-0.261786,-0.22857,0.078737,-0.062524,0.266698,0.150214,0.163435,-0.437716,0.347384,0.016196,-0.25991,1,1
11291,'2018/08/17 13:20:29:889',22777,-0.218839,-0.718881,-0.495155,-0.00355,0.200063,-0.261861,-0.227773,0.081014,-0.064001,0.266363,0.148899,0.164084,-0.441465,0.345014,0.01537,-0.26211,1,1
11292,'2018/08/17 13:20:29:906',22779,-0.213344,-0.720833,-0.493926,0.003365,0.199568,-0.261937,-0.226976,0.083291,-0.065478,0.266028,0.147584,0.164734,-0.445214,0.342644,0.014544,-0.264311,1,1
11293,'2018/08/17 13:20:29:922',22781,-0.207848,-0.722785,-0.492698,0.010281,0.199073,-0.262012,-0.22618,0.085567,-0.066955,0.265693,0.146269,0.165383,-0.448963,0.340274,0.013718,-0.266512,1,1
11294,'2018/08/17 13:20:29:939',22783,-0.205542,-0.723736,-0.491768,0.015054,0.199073,-0.262012,-0.22618,0.087078,-0.068055,0.265461,0.145087,0.165775,-0.452217,0.338423,0.012761,-0.268246,1,1
11295,'2018/08/17 13:20:29:955',22785,-0.203236,-0.724687,-0.490838,0.019827,0.199073,-0.262012,-0.22618,0.08859,-0.069154,0.265229,0.143905,0.166166,-0.455472,0.336571,0.011804,-0.269981,1,1
11296,'2018/08/17 13:20:29:972',22787,-0.20093,-0.725639,-0.489908,0.0246,0.199073,-0.262012,-0.22618,0.090101,-0.070254,0.264997,0.142723,0.166558,-0.458726,0.33472,0.010847,-0.271715,1,1
11297,'2018/08/17 13:20:29:989',22789,-0.198761,-0.726138,-0.488367,0.032488,0.199073,-0.262012,-0.226088,0.09904,-0.071657,0.264501,0.140151,0.166859,-0.463753,0.331472,0.008992,-0.273397,1,1
11298,'2018/08/17 13:20:30:005',22791,-0.196592,-0.726637,-0.486826,0.040375,0.199073,-0.262012,-0.225996,0.107978,-0.07306,0.264004,0.137579,0.167159,-0.468781,0.328224,0.007137,-0.275078,1,1
11299,'2018/08/17 13:20:30:021',22793,-0.194423,-0.727136,-0.485285,0.048263,0.199073,-0.262012,-0.225904,0.116917,-0.074463,0.263508,0.135006,0.16746,-0.473808,0.324976,0.005282,-0.276759,1,1
11300,'2018/08/17 13:20:30:037',22795,-0.192254,-0.727635,-0.483745,0.05615,0.199073,-0.262012,-0.225812,0.125856,-0.075865,0.263011,0.132434,0.16776,-0.478836,0.321728,0.003427,-0.278441,1,1
11301,'2018/08/17 13:20:30:055',22797,-0.190085,-0.728134,-0.482204,0.064038,0.199073,-0.262012,-0.22572,0.134795,-0.077268,0.262515,0.129862,0.168061,-0.483863,0.318481,0.001572,-0.280122,1,1
11302,'2018/08/17 13:20:30:072',22799,-0.187916,-0.728633,-0.480663,0.071925,0.199073,-0.262012,-0.225628,0.143734,-0.078671,0.262018,0.12729,0.168361,-0.48889,0.315233,-0.000283,-0.281804,1,1
11303,'2018/08/17 13:20:30:089',22801,-0.185747,-0.729132,-0.479122,0.079813,0.199073,-0.262012,-0.225536,0.152672,-0.080074,0.261521,0.124717,0.168662,-0.493918,0.311985,-0.002138,-0.283485,1,1
11304,'2018/08/17 13:20:30:105',22805,-0.186079,-0.727978,-0.478253,0.085589,0.199073,-0.262012,-0.225019,0.179218,-0.08001,0.260905,0.121488,0.167906,-0.496332,0.30935,-0.003803,-0.281687,1,1
11305,'2018/08/17 13:20:30:120',22805,-0.18641,-0.726824,-0.477385,0.091365,0.199073,-0.262012,-0.224502,0.205764,-0.079946,0.260289,0.11826,0.167151,-0.498746,0.306716,-0.005469,-0.279888,1,1
11306,'2018/08/17 13:20:30:137',22807,-0.186742,-0.725671,-0.476517,0.097141,0.199073,-0.262012,-0.223985,0.23231,-0.079882,0.259673,0.115031,0.166395,-0.501161,0.304081,-0.007135,-0.27809,1,1
11307,'2018/08/17 13:20:30:154',22809,-0.186936,-0.724969,-0.476259,0.099803,0.199073,-0.262012,-0.223561,0.251429,-0.079514,0.259322,0.113192,0.165731,-0.501802,0.302842,-0.007902,-0.276344,1,1
11308,'2018/08/17 13:20:30:170',22811,-0.187131,-0.724267,-0.476002,0.102465,0.204115,-0.260622,-0.222115,0.289941,-0.077834,0.258776,0.10902,0.16435,-0.502443,0.301604,-0.00867,-0.274599,1,1
11309,'2018/08/17 13:20:30:188',22813,-0.181343,-0.723677,-0.475845,0.110538,0.209157,-0.259232,-0.220669,0.328454,-0.076153,0.258231,0.104847,0.162969,-0.503108,0.299219,-0.009981,-0.270601,1,1
11310,'2018/08/17 13:20:30:203',22815,-0.175555,-0.723087,-0.475689,0.118612,0.214199,-0.257842,-0.219224,0.366967,-0.074473,0.257685,0.100675,0.161588,-0.503773,0.296834,-0.011292,-0.266603,1,1
11311,'2018/08/17 13:20:30:220',22817,-0.169767,-0.722497,-0.475533,0.126685,0.219241,-0.256453,-0.217778,0.405479,-0.072792,0.25714,0.096503,0.160207,-0.504438,0.29445,-0.012603,-0.262605,1,1
11312,'2018/08/17 13:20:30:237',22819,-0.163979,-0.721907,-0.475376,0.134759,0.224283,-0.255063,-0.216333,0.443992,-0.071112,0.256595,0.092331,0.158826,-0.505103,0.292065,-0.013913,-0.258607,1,1
11313,'2018/08/17 13:20:30:254',22821,-0.158191,-0.721316,-0.47522,0.142832,0.229325,-0.253673,-0.214887,0.482505,-0.069432,0.256049,0.088159,0.157445,-0.505768,0.28968,-0.015224,-0.254609,1,1
11314,'2018/08/17 13:20:30:270',22823,-0.152208,-0.721428,-0.475321,0.148244,0.234368,-0.252283,-0.213866,0.501899,-0.068119,0.255855,0.085825,0.156728,-0.505791,0.288534,-0.015767,-0.252356,1,1
11315,'2018/08/17 13:20:30:288',22825,-0.146225,-0.721539,-0.475422,0.153656,0.23941,-0.250893,-0.212845,0.521293,-0.066806,0.255661,0.083492,0.156011,-0.505815,0.287387,-0.01631,-0.250103,1,1
11316,'2018/08/17 13:20:30:303',22825,-0.138911,-0.721979,-0.475999,0.16147,0.244452,-0.242481,-0.210273,0.540687,-0.065278,0.255915,0.078662,0.15596,-0.505809,0.285263,-0.017106,-0.246115,1,1
11317,'2018/08/17 13:20:30:320',22827,-0.131596,-0.722419,-0.476576,0.169283,0.249494,-0.23407,-0.207701,0.560081,-0.063749,0.256169,0.073832,0.155908,-0.505803,0.283139,-0.017901,-0.242126,1,1
11318,'2018/08/17 13:20:30:337',22829,-0.124282,-0.722859,-0.477152,0.177096,0.249494,-0.227048,-0.206149,0.560081,-0.063533,0.256617,0.071336,0.156573,-0.505797,0.281014,-0.018697,-0.238138,1,1
11319,'2018/08/17 13:20:30:353',22831,-0.12295,-0.723188,-0.477628,0.179497,0.249494,-0.220026,-0.204597,0.560081,-0.063317,0.257064,0.068839,0.157237,-0.505767,0.280036,-0.01895,-0.236402,1,1
11320,'2018/08/17 13:20:30:380',22835,-0.121618,-0.723516,-0.478104,0.181898,0.249494,-0.213004,-0.203046,0.560081,-0.063101,0.257512,0.066342,0.157902,-0.505737,0.279058,-0.019202,-0.234666,1,1
11321,'2018/08/17 13:20:30:386',22835,-0.120286,-0.723845,-0.478579,0.184299,0.249494,-0.205982,-0.201494,0.560081,-0.062885,0.25796,0.063846,0.158567,-0.505707,0.27808,-0.019455,-0.232931,1,1
11322,'2018/08/17 13:20:30:402',22837,-0.116967,-0.719319,-0.478035,0.189302,0.249494,-0.19334,-0.19841,0.560081,-0.062969,0.259677,0.058849,0.159782,-0.505276,0.276216,-0.019832,-0.229888,1,1
11323,'2018/08/17 13:20:30:419',22839,-0.113647,-0.714793,-0.47749,0.194305,0.249494,-0.180697,-0.195327,0.560081,-0.063053,0.261393,0.053853,0.160997,-0.504844,0.274351,-0.02021,-0.226845,1,1
11324,'2018/08/17 13:20:30:435',22841,-0.110328,-0.710267,-0.476945,0.199309,0.249494,-0.168055,-0.192243,0.560081,-0.063138,0.26311,0.048856,0.162212,-0.504413,0.272486,-0.020587,-0.223802,1,1
11325,'2018/08/17 13:20:30:452',22843,-0.107009,-0.705742,-0.4764,0.204312,0.249494,-0.155412,-0.189159,0.560081,-0.063222,0.264827,0.043859,0.163427,-0.503981,0.270621,-0.020965,-0.220759,1,1
11326,'2018/08/17 13:20:30:469',22845,-0.105022,-0.700887,-0.475379,0.206913,0.249494,-0.149791,-0.187627,0.560081,-0.063523,0.266096,0.041359,0.163978,-0.50358,0.269734,-0.02109,-0.219452,1,1
11327,'2018/08/17 13:20:30:486',22847,-0.103034,-0.696033,-0.474359,0.209515,0.249494,-0.14417,-0.186094,0.560081,-0.063823,0.267365,0.038859,0.164528,-0.503178,0.268847,-0.021214,-0.218145,1,1
11328,'2018/08/17 13:20:30:502',22849,-0.101047,-0.691179,-0.473338,0.212117,0.249494,-0.13855,-0.184562,0.560081,-0.064123,0.268634,0.036359,0.165078,-0.502777,0.267961,-0.021339,-0.216838,1,1
11329,'2018/08/17 13:20:30:535',22853,-0.0964,-0.670014,-0.46494,0.21706,0.249494,-0.127937,-0.181886,0.560081,-0.065008,0.271689,0.031362,0.165847,-0.501438,0.266478,-0.021795,-0.214713,1,1
11330,'2018/08/17 13:20:30:552',22855,-0.091754,-0.64885,-0.456541,0.222003,0.249494,-0.117324,-0.179211,0.560081,-0.065892,0.274744,0.026364,0.166617,-0.500099,0.264994,-0.022251,-0.212588,1,1
11331,'2018/08/17 13:20:30:552',22855,-0.087107,-0.627685,-0.448143,0.226945,0.249494,-0.106711,-0.176535,0.560081,-0.066777,0.277799,0.021367,0.167386,-0.498759,0.263511,-0.022707,-0.210462,1,1
11332,'2018/08/17 13:20:30:585',22859,-0.084447,-0.611375,-0.440765,0.229286,0.249494,-0.101719,-0.175392,0.560081,-0.067361,0.279584,0.018869,0.167605,-0.497822,0.262915,-0.023039,-0.209644,1,1
11333,'2018/08/17 13:20:30:601',22861,-0.078601,-0.571093,-0.417032,0.233512,0.249415,-0.095064,-0.167503,0.560081,-0.068232,0.283355,0.013926,0.167658,-0.495625,0.263043,-0.024006,-0.208212,1,1
11334,'2018/08/17 13:20:30:618',22863,-0.072755,-0.530812,-0.393299,0.237738,0.249336,-0.088408,-0.159614,0.560081,-0.069103,0.287126,0.008982,0.167711,-0.493428,0.263171,-0.024973,-0.20678,1,1
11335,'2018/08/17 13:20:30:634',22865,-0.066909,-0.49053,-0.369566,0.241964,0.249257,-0.081753,-0.151725,0.560081,-0.069975,0.290896,0.004038,0.167765,-0.491231,0.263299,-0.025941,-0.205349,1,1
11336,'2018/08/17 13:20:30:651',22867,-0.061063,-0.450248,-0.345833,0.24619,0.249178,-0.075097,-0.143836,0.560081,-0.070846,0.294667,-0.000906,0.167818,-0.489034,0.263427,-0.026908,-0.203917,1,1
11337,'2018/08/17 13:20:30:668',22869,-0.055217,-0.409966,-0.3221,0.250416,0.249099,-0.068441,-0.135947,0.560081,-0.071717,0.298437,-0.00585,0.167872,-0.486837,0.263555,-0.027876,-0.202485,1,1
11338,'2018/08/17 13:20:30:684',22871,-0.049371,-0.369685,-0.298367,0.254642,0.24902,-0.061786,-0.128058,0.560081,-0.072589,0.302208,-0.010794,0.167925,-0.48464,0.263683,-0.028843,-0.201053,1,1
11339,'2018/08/17 13:20:30:701',22873,-0.046185,-0.345713,-0.282012,0.256527,0.24894,-0.060122,-0.121313,0.560081,-0.072876,0.304193,-0.01324,0.167759,-0.483381,0.264407,-0.029479,-0.200439,1,1
11340,'2018/08/17 13:20:30:717',22875,-0.039451,-0.300267,-0.247887,0.260147,0.248492,-0.058459,-0.106381,0.560081,-0.07285,0.307976,-0.017748,0.167375,-0.482122,0.265131,-0.030115,-0.199825,1,1
11341,'2018/08/17 13:20:30:734',22877,-0.032718,-0.25482,-0.213763,0.263766,0.248044,-0.056795,-0.091449,0.560081,-0.072823,0.311759,-0.022256,0.16699,-0.479813,0.269073,-0.031292,-0.19859,1,1
11342,'2018/08/17 13:20:30:750',22879,-0.025985,-0.209374,-0.179638,0.267385,0.247596,-0.055132,-0.076517,0.560081,-0.072797,0.315543,-0.026765,0.166605,-0.477503,0.273014,-0.03247,-0.197354,1,1
11343,'2018/08/17 13:20:30:767',22881,-0.018848,-0.17297,-0.148655,0.271311,0.247227,-0.055513,-0.065996,0.560081,-0.07176,0.318553,-0.029972,0.166658,-0.476129,0.281521,-0.032594,-0.196311,1,1
11344,'2018/08/17 13:20:30:785',22883,-0.01171,-0.136566,-0.117671,0.275237,0.246858,-0.055895,-0.055476,0.560081,-0.070724,0.321562,-0.033179,0.166712,-0.474755,0.290028,-0.032717,-0.195267,1,1
11345,'2018/08/17 13:20:30:801',22885,-0.004573,-0.100162,-0.086688,0.279163,0.246489,-0.056276,-0.044955,0.560081,-0.069687,0.324572,-0.036387,0.166765,-0.473381,0.298534,-0.032841,-0.194223,1,1
11346,'2018/08/17 13:20:30:816',22887,0.002565,-0.063758,-0.055705,0.283089,0.24612,-0.056658,-0.034435,0.560081,-0.068651,0.327582,-0.039594,0.166818,-0.472007,0.307041,-0.032965,-0.193179,1,1
11347,'2018/08/17 13:20:30:834',22889,0.009702,-0.027354,-0.024722,0.287015,0.245751,-0.05704,-0.023914,0.560081,-0.067614,0.330592,-0.042801,0.166871,-0.470633,0.315548,-0.033088,-0.192135,1,1
11348,'2018/08/17 13:20:30:850',22891,0.01684,0.00905,0.006262,0.290941,0.245382,-0.057421,-0.013394,0.560081,-0.066577,0.333602,-0.046008,0.166924,-0.469259,0.324055,-0.033212,-0.191091,1,1
11349,'2018/08/17 13:20:30:867',22895,0.027306,0.053975,0.044642,0.297706,0.243612,-0.060502,-0.001962,0.560081,-0.064818,0.337138,-0.04915,0.16785,-0.468364,0.338153,-0.031537,-0.190281,1,1
11350,'2018/08/17 13:20:30:883',22895,0.034225,0.077425,0.065253,0.302737,0.242211,-0.063582,0.001284,0.560081,-0.063372,0.338876,-0.05023,0.168996,-0.467469,0.35225,-0.029863,-0.189471,1,1
11351,'2018/08/17 13:20:30:901',22899,0.041144,0.100876,0.085864,0.307769,0.24081,-0.066662,0.00453,0.560081,-0.061927,0.340613,-0.05131,0.170141,-0.467624,0.363131,-0.027646,-0.189282,1,1
11352,'2018/08/17 13:20:30:916',22899,0.048063,0.124326,0.106475,0.3128,0.239409,-0.069742,0.007776,0.560081,-0.060481,0.342351,-0.05239,0.171287,-0.467779,0.374011,-0.02543,-0.189094,1,1
11353,'2018/08/17 13:20:30:933',22901,0.051391,0.132847,0.113872,0.31564,0.238008,-0.07244,0.008688,0.560081,-0.059759,0.342877,-0.052325,0.17216,-0.468258,0.379602,-0.023632,-0.189327,1,1
11354,'2018/08/17 13:20:30:949',22903,0.054719,0.141368,0.12127,0.31848,0.236607,-0.075138,0.0096,0.560081,-0.059036,0.343403,-0.052259,0.173033,-0.468737,0.385193,-0.021833,-0.189561,1,1
11355,'2018/08/17 13:20:30:966',22905,0.058047,0.14989,0.128667,0.321319,0.235206,-0.077837,0.010513,0.560081,-0.058313,0.343929,-0.052193,0.173906,-0.469216,0.390784,-0.020035,-0.189795,1,1
11356,'2018/08/17 13:20:30:983',22907,0.063632,0.162161,0.138989,0.326788,0.230563,-0.083444,0.013296,0.560081,-0.05718,0.344705,-0.051071,0.175404,-0.470495,0.400809,-0.015665,-0.191259,1,1
11357,'2018/08/17 13:20:30:999',22909,0.069217,0.174433,0.14931,0.332257,0.22592,-0.089051,0.01608,0.560081,-0.056047,0.345481,-0.049948,0.176901,-0.471774,0.410834,-0.011294,-0.192723,1,1
11358,'2018/08/17 13:20:31:015',22911,0.074802,0.186704,0.159632,0.337725,0.221277,-0.094659,0.018864,0.560081,-0.054913,0.346257,-0.048826,0.178399,-0.473053,0.42086,-0.006924,-0.194188,1,1
11359,'2018/08/17 13:20:31:032',22913,0.07706,0.190454,0.162557,0.340355,0.218035,-0.097567,0.020735,0.560081,-0.054503,0.346507,-0.047769,0.179023,-0.473853,0.425294,-0.004352,-0.195418,1,1
11360,'2018/08/17 13:20:31:049',22915,0.079317,0.194205,0.165481,0.342984,0.214793,-0.100476,0.022607,0.560081,-0.054093,0.346757,-0.046712,0.179647,-0.474653,0.429729,-0.00178,-0.196649,1,1
11361,'2018/08/17 13:20:31:065',22917,0.081574,0.197955,0.168405,0.345613,0.211551,-0.103385,0.024478,0.560081,-0.053682,0.347006,-0.045655,0.180272,-0.475453,0.434164,0.000792,-0.197879,1,1
11362,'2018/08/17 13:20:31:082',22919,0.083831,0.201705,0.17133,0.348242,0.208309,-0.106294,0.02635,0.560081,-0.053272,0.347256,-0.044598,0.180896,-0.476253,0.438598,0.003364,-0.19911,1,1
11363,'2018/08/17 13:20:31:098',22921,0.086088,0.205455,0.174254,0.350871,0.205067,-0.109202,0.028221,0.560081,-0.052862,0.347506,-0.043541,0.18152,-0.477053,0.443033,0.005936,-0.200341,1,1
11364,'2018/08/17 13:20:31:115',22923,0.088419,0.210324,0.177687,0.354716,0.200239,-0.113396,0.030506,0.559955,-0.052427,0.348165,-0.04109,0.18109,-0.47838,0.450305,0.010711,-0.203637,1,1
11365,'2018/08/17 13:20:31:132',22925,0.09075,0.215193,0.181121,0.358561,0.19541,-0.11759,0.032791,0.559828,-0.051992,0.348825,-0.038639,0.18066,-0.479706,0.457577,0.015487,-0.206934,1,1
11366,'2018/08/17 13:20:31:149',22927,0.090825,0.216312,0.181629,0.359777,0.193824,-0.118875,0.033204,0.559701,-0.051967,0.349235,-0.037245,0.179606,-0.480233,0.460414,0.017691,-0.209,1,1
11367,'2018/08/17 13:20:31:164',22929,0.090899,0.217431,0.182138,0.360993,0.192238,-0.12016,0.033617,0.559574,-0.051943,0.349644,-0.035852,0.178551,-0.480759,0.463251,0.019895,-0.211066,1,1
11368,'2018/08/17 13:20:31:181',22931,0.090973,0.21855,0.182647,0.362208,0.190652,-0.121445,0.03403,0.559448,-0.051918,0.350054,-0.034458,0.177497,-0.481286,0.466089,0.022099,-0.213132,1,1
11369,'2018/08/17 13:20:31:198',22933,0.091047,0.219669,0.183155,0.363424,0.189065,-0.12273,0.034443,0.559321,-0.051894,0.350464,-0.033064,0.176443,-0.481812,0.468926,0.024303,-0.215198,1,1
11370,'2018/08/17 13:20:31:214',22935,0.088707,0.221068,0.183417,0.364038,0.186942,-0.123513,0.034856,0.557887,-0.051915,0.351315,-0.030658,0.171611,-0.482524,0.473144,0.027683,-0.219172,1,1
11371,'2018/08/17 13:20:31:231',22937,0.086367,0.222467,0.183678,0.364652,0.184818,-0.124295,0.035269,0.556453,-0.051937,0.352167,-0.028252,0.16678,-0.483236,0.477362,0.031063,-0.223146,1,1
11372,'2018/08/17 13:20:31:247',22939,0.084028,0.223867,0.18394,0.365266,0.182695,-0.125078,0.035682,0.555019,-0.051958,0.353018,-0.025846,0.161948,-0.483948,0.481579,0.034443,-0.22712,1,1
11373,'2018/08/17 13:20:31:264',22941,0.081688,0.225266,0.184201,0.36588,0.180571,-0.12586,0.036095,0.553584,-0.051979,0.35387,-0.023439,0.157116,-0.48466,0.485797,0.037824,-0.231094,1,1
11374,'2018/08/17 13:20:31:280',22943,0.079274,0.225546,0.183954,0.365279,0.180034,-0.125358,0.036095,0.552277,-0.052025,0.354311,-0.022427,0.153339,-0.484846,0.487178,0.039,-0.233003,1,1
11375,'2018/08/17 13:20:31:298',22945,0.07686,0.225826,0.183707,0.364677,0.179497,-0.124855,0.036095,0.550969,-0.052071,0.354753,-0.021415,0.149562,-0.485031,0.488558,0.040176,-0.234911,1,1
11376,'2018/08/17 13:20:31:331',22947,0.06551,0.226589,0.182385,0.3607,0.175385,-0.12163,0.036095,0.546754,-0.051336,0.355571,-0.019105,0.12872,-0.48567,0.491842,0.043021,-0.239678,1,1
11377,'2018/08/17 13:20:31:348',22949,0.059834,0.22697,0.181724,0.358712,0.173329,-0.120017,0.036095,0.544646,-0.050968,0.35598,-0.01795,0.118299,-0.48599,0.493484,0.044444,-0.242062,1,1
11378,'2018/08/17 13:20:31:365',22951,0.054159,0.227351,0.181063,0.356724,0.171273,-0.118404,0.036095,0.542538,-0.0506,0.356389,-0.016795,0.107877,-0.486309,0.495126,0.045866,-0.244445,1,1
11379,'2018/08/17 13:20:31:380',22953,0.050898,0.227452,0.18065,0.355337,0.169754,-0.117294,0.036095,0.541738,-0.050186,0.356357,-0.016653,0.101234,-0.486443,0.495388,0.046113,-0.244921,1,1
11380,'2018/08/17 13:20:31:398',22955,0.047636,0.227553,0.180236,0.353951,0.168236,-0.116183,0.036095,0.540937,-0.049773,0.356324,-0.01651,0.09459,-0.486577,0.49565,0.046359,-0.245397,1,1
11381,'2018/08/17 13:20:31:415',22957,0.044375,0.227653,0.179823,0.352564,0.166717,-0.115073,0.036095,0.540137,-0.049359,0.356291,-0.016368,0.087946,-0.486711,0.495911,0.046606,-0.245872,1,1
11382,'2018/08/17 13:20:31:430',22959,0.033794,0.227866,0.179026,0.341055,0.165955,-0.110802,0.036095,0.541097,-0.051739,0.355629,-0.016796,0.075167,-0.490122,0.495805,0.046703,-0.24793,1,1
