@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute t0_avg numeric
@attribute t1_avg numeric
@attribute t2_avg numeric
@attribute t3_avg numeric
@attribute a0_avg numeric
@attribute a1_avg numeric
@attribute a2_avg numeric
@attribute a3_avg numeric
@attribute b0_avg numeric
@attribute b1_avg numeric
@attribute b2_avg numeric
@attribute b3_avg numeric
@attribute g0_avg numeric
@attribute g1_avg numeric
@attribute g2_avg numeric
@attribute g3_avg numeric
@attribute mood {0,1,2,3}
@attribute facialExpression {0,1,2,3}

@data
3377,'2018/09/14 15:14:46:294',2084,0.246532,-0.816671,-0.598088,0.114941,0.863726,-0.358754,-0.30585,0.726049,0.314329,-0.765384,-0.621146,0.50579,-0.089799,-0.721246,-0.684404,0.056324,2,?
3378,'2018/09/14 15:14:46:312',2086,0.249291,-0.817032,-0.598,0.120601,0.863226,-0.358661,-0.302338,0.735785,0.31413,-0.762982,-0.617007,0.506004,-0.088104,-0.718773,-0.680963,0.056978,2,?
3379,'2018/09/14 15:14:46:328',2088,0.252051,-0.817393,-0.597911,0.126262,0.862725,-0.358568,-0.298826,0.74552,0.31393,-0.76058,-0.612868,0.506218,-0.086408,-0.7163,-0.677522,0.057633,2,?
3380,'2018/09/14 15:14:46:345',2090,0.255748,-0.818585,-0.597848,0.135125,0.870609,-0.357947,-0.291816,0.764138,0.312867,-0.756461,-0.605562,0.506555,-0.082803,-0.711954,-0.671255,0.05825,2,?
3381,'2018/09/14 15:14:46:360',2092,0.259444,-0.819777,-0.597786,0.143989,0.878492,-0.357325,-0.284805,0.782756,0.311804,-0.752341,-0.598256,0.506891,-0.079197,-0.707608,-0.664988,0.058868,2,?
3382,'2018/09/14 15:14:46:377',2094,0.263141,-0.820969,-0.597724,0.152853,0.886376,-0.356704,-0.277795,0.801374,0.31074,-0.748221,-0.590949,0.507227,-0.075591,-0.703262,-0.658722,0.059486,2,?
3383,'2018/09/14 15:14:46:395',2096,0.266837,-0.822161,-0.597661,0.161717,0.894259,-0.356082,-0.270785,0.819992,0.309677,-0.744102,-0.583643,0.507563,-0.071986,-0.698916,-0.652455,0.060104,2,?
3384,'2018/09/14 15:14:46:412',2098,0.270533,-0.823353,-0.597599,0.170581,0.902143,-0.355461,-0.263774,0.83861,0.308614,-0.739982,-0.576337,0.5079,-0.06838,-0.69457,-0.646188,0.060721,2,?
3385,'2018/09/14 15:14:46:428',2100,0.274621,-0.824369,-0.596778,0.181338,0.915344,-0.351042,-0.2512,0.863083,0.305992,-0.734598,-0.566532,0.508035,-0.0628,-0.689257,-0.638026,0.060869,2,?
3386,'2018/09/14 15:14:46:445',2102,0.278709,-0.825385,-0.595956,0.192096,0.928545,-0.346624,-0.238625,0.887556,0.30337,-0.729215,-0.556727,0.50817,-0.05722,-0.683943,-0.629864,0.061017,2,?
3387,'2018/09/14 15:14:46:461',2104,0.280037,-0.826041,-0.595224,0.197192,0.942246,-0.342298,-0.229563,0.902293,0.300947,-0.726233,-0.551061,0.508091,-0.053335,-0.681103,-0.625143,0.060511,2,?
3388,'2018/09/14 15:14:46:478',2106,0.281365,-0.826696,-0.594492,0.202289,0.955948,-0.337973,-0.2205,0.917031,0.298524,-0.723251,-0.545395,0.508012,-0.04945,-0.678263,-0.620422,0.060005,2,?
3389,'2018/09/14 15:14:46:495',2108,0.283499,-0.82417,-0.59182,0.208908,0.969881,-0.327689,-0.205555,0.933348,0.294125,-0.719156,-0.537284,0.507194,-0.043906,-0.675483,-0.614619,0.059512,2,?
3390,'2018/09/14 15:14:46:511',2110,0.284696,-0.820813,-0.589122,0.212323,0.97543,-0.317934,-0.194108,0.940782,0.29059,-0.716778,-0.532339,0.506253,-0.040271,-0.674576,-0.611641,0.059055,2,?
3391,'2018/09/14 15:14:46:528',2112,0.285893,-0.817456,-0.586424,0.215738,0.980979,-0.30818,-0.182662,0.948216,0.287055,-0.7144,-0.527395,0.505312,-0.036637,-0.673669,-0.608663,0.058598,2,?
3392,'2018/09/14 15:14:46:544',2114,0.28709,-0.814099,-0.583726,0.219153,0.986528,-0.298425,-0.171215,0.95565,0.28352,-0.712023,-0.52245,0.504371,-0.033003,-0.672762,-0.605685,0.058141,2,?
3393,'2018/09/14 15:14:46:561',2116,0.288288,-0.810743,-0.581028,0.222568,0.992077,-0.28867,-0.159769,0.963084,0.279984,-0.709645,-0.517505,0.50343,-0.029369,-0.671855,-0.602708,0.057684,2,?
3394,'2018/09/14 15:14:46:578',2118,0.289485,-0.807386,-0.57833,0.225983,0.997626,-0.278915,-0.148322,0.970518,0.276449,-0.707267,-0.512561,0.502489,-0.025735,-0.670948,-0.59973,0.057227,2,?
3395,'2018/09/14 15:14:46:594',2120,0.291991,-0.797493,-0.573851,0.229085,0.997858,-0.266073,-0.135988,0.972097,0.272406,-0.705162,-0.507347,0.500252,-0.022991,-0.671939,-0.598021,0.058213,2,?
3396,'2018/09/14 15:14:46:612',2122,0.294497,-0.787601,-0.569372,0.232186,0.99809,-0.253231,-0.123655,0.973676,0.268363,-0.703057,-0.502132,0.498015,-0.020247,-0.672929,-0.596312,0.059198,2,?
3397,'2018/09/14 15:14:46:628',2124,0.297004,-0.777709,-0.564893,0.235287,0.998321,-0.240389,-0.111321,0.975255,0.26432,-0.700952,-0.496918,0.495778,-0.017503,-0.67392,-0.594603,0.060184,2,?
3398,'2018/09/14 15:14:46:645',2126,0.29951,-0.767817,-0.560415,0.238389,0.998553,-0.227547,-0.098988,0.976834,0.260277,-0.698848,-0.491703,0.493541,-0.01476,-0.67491,-0.592894,0.061169,2,?
3399,'2018/09/14 15:14:46:661',2128,0.301211,-0.761106,-0.557875,0.239969,0.998553,-0.220663,-0.092537,0.976834,0.25821,-0.697856,-0.488934,0.492044,-0.013675,-0.67584,-0.592268,0.062142,2,?
3400,'2018/09/14 15:14:46:678',2130,0.30535,-0.746122,-0.553238,0.243375,0.998553,-0.210846,-0.083171,0.976834,0.253977,-0.696033,-0.483117,0.488072,-0.011881,-0.678096,-0.591141,0.064611,2,?
3401,'2018/09/14 15:14:46:695',2132,0.309489,-0.731138,-0.5486,0.246782,0.998553,-0.20103,-0.073805,0.976834,0.249743,-0.694211,-0.4773,0.484099,-0.010087,-0.680353,-0.590015,0.06708,2,?
3402,'2018/09/14 15:14:46:711',2134,0.313629,-0.716154,-0.543963,0.250189,0.998553,-0.191214,-0.06444,0.976834,0.245509,-0.692388,-0.471483,0.480127,-0.008292,-0.682609,-0.588888,0.069549,2,?
3403,'2018/09/14 15:14:46:728',2136,0.317768,-0.701171,-0.539325,0.253596,0.998553,-0.181398,-0.055074,0.976834,0.241276,-0.690565,-0.465666,0.476154,-0.006498,-0.684865,-0.587762,0.072018,2,?
3404,'2018/09/14 15:14:46:745',2138,0.321907,-0.686187,-0.534688,0.257003,0.998553,-0.171581,-0.045708,0.976834,0.237042,-0.688742,-0.459849,0.472182,-0.004704,-0.687121,-0.586636,0.074487,2,?
3405,'2018/09/14 15:14:46:780',2140,0.326785,-0.669641,-0.530492,0.260657,0.998553,-0.165717,-0.039879,0.976834,0.232708,-0.687078,-0.453753,0.467231,-0.003283,-0.689774,-0.585636,0.077479,2,?
3406,'2018/09/14 15:14:46:795',2142,0.329224,-0.661368,-0.528394,0.262484,0.998553,-0.162785,-0.036964,0.976834,0.230541,-0.686246,-0.450705,0.464755,-0.002573,-0.6911,-0.585136,0.078976,2,?
3407,'2018/09/14 15:14:46:812',2144,0.331663,-0.653095,-0.526296,0.264312,0.998553,-0.159853,-0.03405,0.976834,0.228374,-0.685414,-0.447657,0.462279,-0.001863,-0.692426,-0.584636,0.080472,2,?
3408,'2018/09/14 15:14:46:828',2146,0.334102,-0.644822,-0.524198,0.266139,0.998553,-0.15692,-0.031135,0.976834,0.226208,-0.684582,-0.444609,0.459804,-0.001152,-0.693752,-0.584136,0.081968,2,?
3409,'2018/09/14 15:14:46:844',2148,0.334102,-0.644822,-0.524198,0.266139,0.998553,-0.15692,-0.031135,0.976834,0.226208,-0.684582,-0.444609,0.459804,-0.001152,-0.693752,-0.584136,0.081968,2,?
3410,'2018/09/14 15:14:46:861',2150,0.334102,-0.644822,-0.524198,0.266139,0.998553,-0.15692,-0.031135,0.976834,0.226208,-0.684582,-0.444609,0.459804,-0.001152,-0.693752,-0.584136,0.081968,2,?
3411,'2018/09/14 15:14:46:878',2152,0.336404,-0.63771,-0.523614,0.268092,0.998553,-0.15692,-0.030899,0.976834,0.22362,-0.683807,-0.441619,0.456312,-0.000601,-0.695083,-0.583786,0.083416,2,?
3412,'2018/09/14 15:14:46:895',2154,0.338706,-0.630599,-0.52303,0.270045,0.998553,-0.15692,-0.030662,0.976834,0.221033,-0.683031,-0.43863,0.452821,-0.00005,-0.696414,-0.583435,0.084864,2,?
3413,'2018/09/14 15:14:46:911',2156,0.341853,-0.619026,-0.523526,0.273308,0.998553,-0.15692,-0.0302,0.976974,0.215255,-0.681513,-0.433167,0.445158,0.001014,-0.69893,-0.583234,0.087434,2,?
3414,'2018/09/14 15:14:46:927',2158,0.345001,-0.607454,-0.524022,0.276571,0.998553,-0.15692,-0.029737,0.977115,0.209477,-0.679994,-0.427704,0.437495,0.002079,-0.701446,-0.583033,0.090005,2,?
3415,'2018/09/14 15:14:46:944',2160,0.348148,-0.595882,-0.524519,0.279834,0.998553,-0.15692,-0.029274,0.977255,0.203699,-0.678476,-0.422241,0.429833,0.003143,-0.703962,-0.582832,0.092575,2,?
3416,'2018/09/14 15:14:46:961',2162,0.351296,-0.58431,-0.525015,0.283096,0.998553,-0.15692,-0.028811,0.977395,0.197921,-0.676957,-0.416778,0.42217,0.004207,-0.706478,-0.582631,0.095145,2,?
3417,'2018/09/14 15:14:46:978',2164,0.354443,-0.572738,-0.525511,0.286359,0.998553,-0.15692,-0.028349,0.977536,0.192143,-0.675439,-0.411315,0.414507,0.005271,-0.708994,-0.58243,0.097716,2,?
3418,'2018/09/14 15:14:46:994',2166,0.357591,-0.561166,-0.526007,0.289622,0.998553,-0.15692,-0.027886,0.977676,0.186364,-0.673921,-0.405852,0.406844,0.006336,-0.71151,-0.582229,0.100286,2,?
3419,'2018/09/14 15:14:47:011',2168,0.35966,-0.547616,-0.528441,0.293123,0.998553,-0.15692,-0.02723,0.978154,0.17706,-0.671768,-0.398623,0.395136,0.007912,-0.715106,-0.583038,0.103529,2,?
3420,'2018/09/14 15:14:47:028',2170,0.361729,-0.534065,-0.530874,0.296624,0.998553,-0.15692,-0.026574,0.978632,0.167756,-0.669615,-0.391393,0.383429,0.009487,-0.718702,-0.583847,0.106772,2,?
3421,'2018/09/14 15:14:47:044',2172,0.361497,-0.527627,-0.533892,0.298172,0.998553,-0.15692,-0.026154,0.97911,0.161039,-0.668238,-0.387154,0.375212,0.010512,-0.720968,-0.585007,0.108568,2,?
3422,'2018/09/14 15:14:47:061',2174,0.361264,-0.521188,-0.536909,0.299719,0.998553,-0.15692,-0.025735,0.979588,0.154322,-0.66686,-0.382914,0.366996,0.011536,-0.723233,-0.586167,0.110363,2,?
3423,'2018/09/14 15:14:47:078',2176,0.360186,-0.51921,-0.538846,0.299957,0.998553,-0.15692,-0.025541,0.979925,0.150796,-0.666226,-0.381148,0.362951,0.012048,-0.724313,-0.587178,0.111036,2,?
3424,'2018/09/14 15:14:47:094',2178,0.359107,-0.517232,-0.540784,0.300196,0.998371,-0.15692,-0.025028,0.980148,0.14727,-0.665591,-0.379381,0.358906,0.012559,-0.725393,-0.588188,0.111709,2,?
3425,'2018/09/14 15:14:47:111',2180,0.355476,-0.514803,-0.544545,0.299619,0.998189,-0.15692,-0.024514,0.98037,0.140611,-0.664436,-0.376367,0.351767,0.01367,-0.727412,-0.591012,0.112481,2,?
3426,'2018/09/14 15:14:47:128',2182,0.351846,-0.512373,-0.548307,0.299043,0.998007,-0.15692,-0.024001,0.980593,0.133952,-0.66328,-0.373352,0.344629,0.014782,-0.72943,-0.593836,0.113254,2,?
3427,'2018/09/14 15:14:47:145',2184,0.348215,-0.509944,-0.552069,0.298466,0.997824,-0.15692,-0.023488,0.980816,0.127293,-0.662124,-0.370338,0.33749,0.015893,-0.731449,-0.59666,0.114027,2,?
3428,'2018/09/14 15:14:47:161',2186,0.344584,-0.507515,-0.55583,0.29789,0.997642,-0.15692,-0.022974,0.981038,0.120634,-0.660968,-0.367324,0.330351,0.017004,-0.733468,-0.599484,0.114799,2,?
3429,'2018/09/14 15:14:47:178',2188,0.339234,-0.507185,-0.559321,0.295653,0.996948,-0.158018,-0.022654,0.98063,0.115601,-0.659942,-0.365078,0.325347,0.01843,-0.735211,-0.603514,0.114283,2,?
3430,'2018/09/14 15:14:47:194',2190,0.333885,-0.506855,-0.562812,0.293415,0.996254,-0.159115,-0.022334,0.980221,0.110568,-0.658916,-0.362832,0.320344,0.019856,-0.736954,-0.607544,0.113767,2,?
3431,'2018/09/14 15:14:47:211',2192,0.328535,-0.506525,-0.566303,0.291178,0.99556,-0.160212,-0.022014,0.979813,0.105534,-0.657889,-0.360586,0.31534,0.021282,-0.738696,-0.611574,0.113251,2,?
3432,'2018/09/14 15:14:47:228',2194,0.323186,-0.506195,-0.569794,0.288941,0.994866,-0.161309,-0.021693,0.979404,0.100501,-0.656863,-0.35834,0.310336,0.022708,-0.740439,-0.615604,0.112735,2,?
3433,'2018/09/14 15:14:47:244',2196,0.317836,-0.505865,-0.573284,0.286704,0.994173,-0.162406,-0.021373,0.978996,0.095468,-0.655836,-0.356094,0.305333,0.024134,-0.742182,-0.619635,0.112218,2,?
3434,'2018/09/14 15:14:47:261',2198,0.312487,-0.505535,-0.576775,0.284467,0.993661,-0.163503,-0.021373,0.978702,0.090435,-0.65481,-0.353849,0.300329,0.02556,-0.743925,-0.623665,0.111702,2,?
3435,'2018/09/14 15:14:47:278',2200,0.30969,-0.505656,-0.578442,0.283045,0.993149,-0.1646,-0.021373,0.978408,0.088535,-0.654305,-0.352851,0.298419,0.026387,-0.744729,-0.625881,0.111086,2,?
3436,'2018/09/14 15:14:47:295',2202,0.306893,-0.505777,-0.580108,0.281622,0.992637,-0.165697,-0.021373,0.978114,0.086635,-0.6538,-0.351853,0.296509,0.027213,-0.745533,-0.628097,0.11047,2,?
3437,'2018/09/14 15:14:47:311',2204,0.304096,-0.505898,-0.581775,0.2802,0.992126,-0.166795,-0.021373,0.97782,0.084734,-0.653295,-0.350855,0.2946,0.028039,-0.746337,-0.630314,0.109854,2,?
3438,'2018/09/14 15:14:47:328',2206,0.298084,-0.50641,-0.586268,0.276406,0.9886,-0.16879,-0.021373,0.977326,0.082546,-0.652352,-0.349127,0.291667,0.029665,-0.748098,-0.634908,0.1079,2,?
3439,'2018/09/14 15:14:47:344',2208,0.294869,-0.5068,-0.589094,0.274034,0.985587,-0.169689,-0.021373,0.977126,0.082258,-0.651914,-0.348397,0.290645,0.030465,-0.749056,-0.637285,0.106562,2,?
3440,'2018/09/14 15:14:47:361',2210,0.291654,-0.507191,-0.591921,0.271662,0.982573,-0.170587,-0.021373,0.976925,0.081969,-0.651476,-0.347666,0.289622,0.031264,-0.750014,-0.639663,0.105224,2,?
3441,'2018/09/14 15:14:47:377',2212,0.28844,-0.507581,-0.594747,0.26929,0.97956,-0.171486,-0.021373,0.976725,0.081681,-0.651038,-0.346936,0.2886,0.032063,-0.750971,-0.64204,0.103885,2,?
3442,'2018/09/14 15:14:47:394',2214,0.285225,-0.507972,-0.597574,0.266918,0.976546,-0.172384,-0.021373,0.976525,0.081393,-0.6506,-0.346205,0.287577,0.032863,-0.751929,-0.644418,0.102547,2,?
3443,'2018/09/14 15:14:47:411',2216,0.28201,-0.508362,-0.6004,0.264546,0.973533,-0.173283,-0.021373,0.976324,0.081105,-0.650162,-0.345475,0.286555,0.033662,-0.752887,-0.646796,0.101209,2,?
3444,'2018/09/14 15:14:47:428',2218,0.278795,-0.508753,-0.603227,0.262174,0.970519,-0.174181,-0.021373,0.976124,0.080816,-0.649724,-0.344744,0.285532,0.034462,-0.753844,-0.649173,0.099871,2,?
3445,'2018/09/14 15:14:47:444',2220,0.271112,-0.509662,-0.610751,0.255692,0.96518,-0.175076,-0.022272,0.976036,0.081231,-0.649418,-0.343884,0.284058,0.035577,-0.756211,-0.654277,0.096553,2,?
3446,'2018/09/14 15:14:47:461',2222,0.263428,-0.510571,-0.618276,0.249209,0.959841,-0.17597,-0.02317,0.975948,0.081645,-0.649112,-0.343025,0.282584,0.036692,-0.758577,-0.65938,0.093236,2,?
3447,'2018/09/14 15:14:47:478',2224,0.255744,-0.51148,-0.6258,0.242727,0.954501,-0.176864,-0.024069,0.97586,0.08206,-0.648807,-0.342165,0.28111,0.037807,-0.760943,-0.664484,0.089918,2,?
3448,'2018/09/14 15:14:47:495',2226,0.251276,-0.511999,-0.630498,0.238617,0.952175,-0.17686,-0.024968,0.975973,0.082763,-0.648939,-0.342036,0.280658,0.038123,-0.762352,-0.667209,0.087939,2,?
3449,'2018/09/14 15:14:47:512',2228,0.246807,-0.512518,-0.635196,0.234507,0.949849,-0.176856,-0.025866,0.976085,0.083465,-0.649071,-0.341907,0.280207,0.038438,-0.763761,-0.669935,0.08596,2,?
3450,'2018/09/14 15:14:47:528',2230,0.242338,-0.513036,-0.639894,0.230396,0.947226,-0.176851,-0.029302,0.977415,0.085128,-0.650198,-0.342509,0.279891,0.038754,-0.765169,-0.672661,0.083981,2,?
3451,'2018/09/14 15:14:47:545',2232,0.231866,-0.514081,-0.649596,0.220221,0.944602,-0.176847,-0.032737,0.978744,0.086791,-0.651325,-0.34311,0.279575,0.038678,-0.768546,-0.678842,0.079326,2,?
3452,'2018/09/14 15:14:47:561',2234,0.221393,-0.515125,-0.659298,0.210045,0.941978,-0.176843,-0.036173,0.980074,0.088454,-0.652451,-0.343712,0.279259,0.038602,-0.771923,-0.685022,0.074671,2,?
3453,'2018/09/14 15:14:47:578',2236,0.210921,-0.516169,-0.668999,0.19987,0.939354,-0.176839,-0.039608,0.981403,0.090117,-0.653578,-0.344314,0.278943,0.038527,-0.775299,-0.691202,0.070016,2,?
3454,'2018/09/14 15:14:47:595',2238,0.200449,-0.517213,-0.678701,0.189694,0.936731,-0.176834,-0.043044,0.982733,0.09178,-0.654704,-0.344915,0.278627,0.038451,-0.778676,-0.697383,0.065361,2,?
3455,'2018/09/14 15:14:47:611',2240,0.194446,-0.517738,-0.683705,0.183629,0.936433,-0.176834,-0.045581,0.98395,0.09274,-0.655698,-0.345646,0.278763,0.03806,-0.780644,-0.700837,0.062685,2,?
3456,'2018/09/14 15:14:47:628',2242,0.182409,-0.518585,-0.69064,0.170816,0.937111,-0.176834,-0.050514,0.985517,0.094448,-0.658265,-0.347924,0.279655,0.036561,-0.785236,-0.708678,0.056855,2,?
3457,'2018/09/14 15:14:47:644',2244,0.170373,-0.519431,-0.697574,0.158004,0.93779,-0.176834,-0.055448,0.987083,0.096156,-0.660832,-0.350202,0.280547,0.035062,-0.789829,-0.716518,0.051025,2,?
3458,'2018/09/14 15:14:47:662',2246,0.158336,-0.520278,-0.704509,0.145191,0.938469,-0.176834,-0.060382,0.98865,0.097864,-0.663399,-0.352479,0.281439,0.033564,-0.794421,-0.724358,0.045195,2,?
3459,'2018/09/14 15:14:47:678',2248,0.1463,-0.521125,-0.711444,0.132378,0.939148,-0.176834,-0.065315,0.990217,0.099572,-0.665966,-0.354757,0.282331,0.032065,-0.799014,-0.732198,0.039365,2,?
3460,'2018/09/14 15:14:47:695',2250,0.134263,-0.521972,-0.718378,0.119566,0.940124,-0.176834,-0.067712,0.990567,0.10032,-0.667539,-0.356304,0.283087,0.030567,-0.803606,-0.740038,0.033535,2,?
3461,'2018/09/14 15:14:47:712',2252,0.12823,-0.522293,-0.720309,0.112818,0.941101,-0.176834,-0.070109,0.990916,0.101068,-0.669112,-0.357851,0.283843,0.02946,-0.806231,-0.744424,0.03038,2,?
3462,'2018/09/14 15:14:47:727',2254,0.122197,-0.522615,-0.72224,0.106071,0.942077,-0.176834,-0.072506,0.991266,0.101816,-0.670685,-0.359399,0.2846,0.028353,-0.808856,-0.74881,0.027226,2,?
3463,'2018/09/14 15:14:47:744',2256,0.116164,-0.522936,-0.72417,0.099323,0.943054,-0.176834,-0.074902,0.991615,0.102564,-0.672258,-0.360946,0.285356,0.027246,-0.81148,-0.753195,0.024071,2,?
3464,'2018/09/14 15:14:47:760',2258,0.105802,-0.522855,-0.723668,0.086908,0.945159,-0.176834,-0.076891,0.991965,0.103867,-0.675331,-0.364546,0.287216,0.02445,-0.817595,-0.762865,0.018098,2,?
3465,'2018/09/14 15:14:47:778',2260,0.09544,-0.522773,-0.723166,0.074493,0.947264,-0.176834,-0.078881,0.992315,0.105169,-0.678405,-0.368146,0.289077,0.021654,-0.82371,-0.772535,0.012126,2,?
3466,'2018/09/14 15:14:47:813',2262,0.086782,-0.521968,-0.7183,0.063158,0.949522,-0.176834,-0.078065,0.992315,0.106277,-0.681406,-0.372252,0.291286,0.018276,-0.830691,-0.783103,0.006488,2,?
3467,'2018/09/14 15:14:47:828',2264,0.080716,-0.519758,-0.711524,0.054357,0.950665,-0.176834,-0.077343,0.992295,0.107234,-0.683869,-0.376589,0.293355,0.014587,-0.838456,-0.794236,0.002092,2,?
3468,'2018/09/14 15:14:47:844',2266,0.07465,-0.517549,-0.704748,0.045557,0.951809,-0.176834,-0.07662,0.992274,0.10819,-0.686331,-0.380926,0.295424,0.010898,-0.846221,-0.805369,-0.002305,2,?
3469,'2018/09/14 15:14:47:861',2268,0.068584,-0.515339,-0.697972,0.036756,0.952952,-0.176834,-0.075898,0.992254,0.109147,-0.688793,-0.385263,0.297494,0.007209,-0.853986,-0.816501,-0.006702,2,?
3470,'2018/09/14 15:14:47:878',2270,0.062518,-0.513129,-0.691196,0.027955,0.954096,-0.176834,-0.075175,0.992234,0.110103,-0.691255,-0.3896,0.299563,0.00352,-0.861751,-0.827634,-0.011099,2,?
3471,'2018/09/14 15:14:47:896',2272,0.056452,-0.51092,-0.68442,0.019154,0.955239,-0.176834,-0.074453,0.992214,0.11106,-0.693718,-0.393937,0.301633,-0.00017,-0.869516,-0.838766,-0.015496,2,?
3472,'2018/09/14 15:14:47:912',2274,0.050387,-0.50871,-0.677644,0.010353,0.956383,-0.176834,-0.07373,0.992194,0.112016,-0.69618,-0.398273,0.303702,-0.003859,-0.877281,-0.849899,-0.019893,2,?
3473,'2018/09/14 15:14:47:928',2276,0.048582,-0.503862,-0.669831,0.006252,0.955756,-0.176834,-0.073259,0.992173,0.112689,-0.697702,-0.403037,0.305266,-0.007584,-0.88571,-0.861327,-0.021852,2,?
3474,'2018/09/14 15:14:47:944',2278,0.046777,-0.499013,-0.662018,0.00215,0.95513,-0.176834,-0.072789,0.992153,0.113361,-0.699224,-0.407801,0.30683,-0.011309,-0.894139,-0.872754,-0.023812,2,?
3475,'2018/09/14 15:14:47:961',2280,0.044972,-0.494164,-0.654205,-0.001951,0.954503,-0.176834,-0.072318,0.992133,0.114034,-0.700746,-0.412565,0.308394,-0.015034,-0.902568,-0.884182,-0.025771,2,?
3476,'2018/09/14 15:14:47:978',2282,0.043167,-0.489316,-0.646392,-0.006053,0.953876,-0.176834,-0.071847,0.992113,0.114707,-0.702268,-0.417329,0.309957,-0.01876,-0.910997,-0.89561,-0.027731,2,?
3477,'2018/09/14 15:14:47:994',2284,0.043099,-0.486274,-0.642922,-0.007021,0.953235,-0.176834,-0.071691,0.992113,0.114977,-0.702828,-0.419809,0.310556,-0.020485,-0.915152,-0.901189,-0.028112,2,?
3478,'2018/09/14 15:14:48:011',2286,0.043031,-0.483232,-0.639452,-0.007989,0.952594,-0.176834,-0.071535,0.992113,0.115247,-0.703389,-0.422289,0.311155,-0.02221,-0.919306,-0.906769,-0.028493,2,?
3479,'2018/09/14 15:14:48:028',2288,0.042963,-0.480191,-0.635982,-0.008957,0.951952,-0.176834,-0.07138,0.992113,0.115518,-0.703949,-0.424769,0.311753,-0.023935,-0.92346,-0.912348,-0.028874,2,?
3480,'2018/09/14 15:14:48:045',2290,0.042895,-0.477149,-0.632511,-0.009926,0.951311,-0.176834,-0.071224,0.992113,0.115788,-0.704509,-0.427248,0.312352,-0.02566,-0.927615,-0.917927,-0.029255,2,?
3481,'2018/09/14 15:14:48:062',2292,0.042884,-0.47146,-0.627073,-0.010921,0.945875,-0.176621,-0.07092,0.990076,0.116248,-0.705483,-0.432516,0.313391,-0.028229,-0.934326,-0.927544,-0.029643,2,?
3482,'2018/09/14 15:14:48:078',2294,0.042873,-0.465771,-0.621635,-0.011916,0.940439,-0.176408,-0.070617,0.988039,0.116708,-0.706456,-0.437783,0.31443,-0.030797,-0.941037,-0.93716,-0.030031,2,?
3483,'2018/09/14 15:14:48:095',2296,0.04293,-0.463124,-0.619666,-0.011943,0.935645,-0.176194,-0.07047,0.986003,0.116898,-0.706869,-0.440571,0.31487,-0.03164,-0.943593,-0.941198,-0.030038,2,?
3484,'2018/09/14 15:14:48:111',2298,0.042987,-0.460477,-0.617698,-0.01197,0.930851,-0.175981,-0.070322,0.983966,0.117088,-0.707281,-0.443358,0.31531,-0.032483,-0.94615,-0.945235,-0.030045,2,?
3485,'2018/09/14 15:14:48:128',2300,0.043045,-0.45783,-0.61573,-0.011997,0.926057,-0.175768,-0.070175,0.981929,0.117278,-0.707694,-0.446146,0.315751,-0.033327,-0.948707,-0.949273,-0.030052,2,?
3486,'2018/09/14 15:14:48:144',2302,0.042071,-0.454661,-0.612078,-0.011746,0.915664,-0.177811,-0.070056,0.975385,0.117705,-0.708318,-0.452133,0.316968,-0.034128,-0.951407,-0.955003,-0.03031,2,?
3487,'2018/09/14 15:14:48:161',2304,0.041097,-0.451492,-0.608426,-0.011494,0.905271,-0.179855,-0.069937,0.96884,0.118133,-0.708941,-0.45812,0.318185,-0.034929,-0.954107,-0.960733,-0.030569,2,?
3488,'2018/09/14 15:14:48:193',2308,0.040123,-0.448323,-0.604774,-0.011243,0.894878,-0.181898,-0.069818,0.962296,0.118561,-0.709564,-0.464108,0.319403,-0.03573,-0.956807,-0.966463,-0.030827,2,?
3489,'2018/09/14 15:14:48:194',2308,0.039149,-0.445154,-0.601122,-0.010992,0.884485,-0.183942,-0.069699,0.955752,0.118989,-0.710188,-0.470095,0.32062,-0.036531,-0.959507,-0.972193,-0.031086,2,?
3490,'2018/09/14 15:14:48:211',2310,0.038175,-0.441985,-0.59747,-0.010741,0.874092,-0.185985,-0.06958,0.949207,0.119417,-0.710811,-0.476082,0.321837,-0.037332,-0.962207,-0.977923,-0.031344,2,?
3491,'2018/09/14 15:14:48:228',2312,0.037144,-0.441463,-0.595786,-0.010462,0.868493,-0.188242,-0.069609,0.9447,0.119655,-0.711022,-0.479282,0.322614,-0.03729,-0.962351,-0.979616,-0.031596,2,?
3492,'2018/09/14 15:14:48:262',2316,0.033472,-0.443247,-0.591671,-0.010029,0.859609,-0.195024,-0.069891,0.935399,0.120551,-0.710931,-0.486142,0.32477,-0.037002,-0.96103,-0.981244,-0.032126,2,?
3493,'2018/09/14 15:14:48:262',2316,0.029799,-0.445031,-0.587557,-0.009597,0.850725,-0.201807,-0.070174,0.926098,0.121447,-0.710841,-0.493001,0.326926,-0.036714,-0.959709,-0.982873,-0.032656,2,?
3494,'2018/09/14 15:14:48:279',2318,0.026126,-0.446815,-0.583442,-0.009164,0.841841,-0.208589,-0.070457,0.916797,0.122343,-0.710751,-0.499861,0.329082,-0.036426,-0.958388,-0.984502,-0.033186,2,?
3495,'2018/09/14 15:14:48:295',2320,0.022454,-0.448599,-0.579328,-0.008731,0.832957,-0.215372,-0.070739,0.907496,0.123238,-0.710661,-0.50672,0.331239,-0.036138,-0.957067,-0.98613,-0.033716,2,?
