@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute t0_avg numeric
@attribute t1_avg numeric
@attribute t2_avg numeric
@attribute t3_avg numeric
@attribute a0_avg numeric
@attribute a1_avg numeric
@attribute a2_avg numeric
@attribute a3_avg numeric
@attribute b0_avg numeric
@attribute b1_avg numeric
@attribute b2_avg numeric
@attribute b3_avg numeric
@attribute g0_avg numeric
@attribute g1_avg numeric
@attribute g2_avg numeric
@attribute g3_avg numeric
@attribute mood {0,1,2,3}
@attribute facialExpression {0,1,2,3}

@data
18255,'2018/08/17 15:54:58:285',36813,0.1677,-0.377007,-0.444801,-0.323565,0.840599,-0.374961,-0.427868,0.351737,0.148247,-0.164904,-0.236842,0.063529,-0.250583,-0.176598,-0.345054,-0.294452,1,1
18256,'2018/08/17 15:54:58:301',36815,0.168141,-0.378974,-0.438908,-0.334419,0.83774,-0.374564,-0.440578,0.338058,0.141729,-0.163988,-0.235415,0.058816,-0.246121,-0.172061,-0.344942,-0.296896,1,1
18257,'2018/08/17 15:54:58:318',36817,0.168581,-0.380941,-0.433015,-0.345272,0.834882,-0.374168,-0.453289,0.324378,0.135211,-0.163071,-0.233987,0.054104,-0.241659,-0.167524,-0.344831,-0.299339,1,1
18258,'2018/08/17 15:54:58:334',36819,0.169021,-0.382909,-0.427123,-0.356126,0.832023,-0.373771,-0.466,0.310698,0.128693,-0.162155,-0.23256,0.049391,-0.237197,-0.162988,-0.34472,-0.301783,1,1
18259,'2018/08/17 15:54:58:351',36821,0.169462,-0.384876,-0.42123,-0.36698,0.829164,-0.373375,-0.478711,0.297018,0.122176,-0.161239,-0.231132,0.044678,-0.232734,-0.158451,-0.344609,-0.304227,1,1
18260,'2018/08/17 15:54:58:368',36823,0.169812,-0.38548,-0.419561,-0.372656,0.827418,-0.372631,-0.484351,0.288701,0.119099,-0.161063,-0.230095,0.042345,-0.230734,-0.156693,-0.344966,-0.305367,1,1
18261,'2018/08/17 15:54:58:385',36825,0.170162,-0.386084,-0.417892,-0.378331,0.825672,-0.371888,-0.489991,0.280384,0.116022,-0.160887,-0.229058,0.040012,-0.228734,-0.154936,-0.345323,-0.306507,1,1
18262,'2018/08/17 15:54:58:401',36827,0.170575,-0.387225,-0.416565,-0.388419,0.823007,-0.370189,-0.498547,0.267574,0.110565,-0.160669,-0.226648,0.035672,-0.225901,-0.152211,-0.346324,-0.307404,1,1
18263,'2018/08/17 15:54:58:416',36829,0.170989,-0.388367,-0.415239,-0.398506,0.820343,-0.36849,-0.507104,0.254764,0.105108,-0.160451,-0.224237,0.031332,-0.223068,-0.149487,-0.347325,-0.3083,1,1
18264,'2018/08/17 15:54:58:433',36831,0.171402,-0.389508,-0.413913,-0.408593,0.817678,-0.366791,-0.51566,0.241953,0.099651,-0.160233,-0.221826,0.026993,-0.220235,-0.146762,-0.348326,-0.309196,1,1
18265,'2018/08/17 15:54:58:450',36833,0.171815,-0.390649,-0.412587,-0.418681,0.815013,-0.365093,-0.524216,0.229143,0.094194,-0.160015,-0.219415,0.022653,-0.217402,-0.144037,-0.349327,-0.310093,1,1
18266,'2018/08/17 15:54:58:466',36835,0.171879,-0.391186,-0.412929,-0.423092,0.814095,-0.364138,-0.527132,0.224649,0.091814,-0.159974,-0.218041,0.020647,-0.216569,-0.14307,-0.349971,-0.309849,1,1
18267,'2018/08/17 15:54:58:483',36837,0.171942,-0.391723,-0.413272,-0.427504,0.813176,-0.363182,-0.530048,0.220156,0.089434,-0.159932,-0.216667,0.018641,-0.215736,-0.142102,-0.350615,-0.309605,1,1
18268,'2018/08/17 15:54:58:500',36839,0.172006,-0.39226,-0.413615,-0.431915,0.812257,-0.362227,-0.532964,0.215662,0.087054,-0.159891,-0.215293,0.016635,-0.214903,-0.141135,-0.351259,-0.309361,1,1
18269,'2018/08/17 15:54:58:516',36841,0.172069,-0.392797,-0.413958,-0.436327,0.811338,-0.361272,-0.535879,0.211169,0.084674,-0.159849,-0.213919,0.014628,-0.21407,-0.140167,-0.351903,-0.309117,1,1
18270,'2018/08/17 15:54:58:533',36843,0.171082,-0.394714,-0.415498,-0.442361,0.811702,-0.360006,-0.532227,0.205995,0.080883,-0.159339,-0.211141,0.011207,-0.213418,-0.138918,-0.352925,-0.306924,1,1
18271,'2018/08/17 15:54:58:550',36845,0.170094,-0.396632,-0.417039,-0.448396,0.812066,-0.358741,-0.528575,0.20082,0.077091,-0.158828,-0.208364,0.007785,-0.212765,-0.137668,-0.353947,-0.304732,1,1
18272,'2018/08/17 15:54:58:566',36847,0.169043,-0.398012,-0.418237,-0.450019,0.813348,-0.358431,-0.522008,0.20014,0.075679,-0.158359,-0.20696,0.00637,-0.212946,-0.137386,-0.354325,-0.302783,1,1
18273,'2018/08/17 15:54:58:583',36849,0.167992,-0.399393,-0.419435,-0.451642,0.814631,-0.358121,-0.51544,0.199459,0.074268,-0.15789,-0.205557,0.004954,-0.213126,-0.137104,-0.354703,-0.300835,1,1
18274,'2018/08/17 15:54:58:599',36851,0.166941,-0.400773,-0.420633,-0.453265,0.815913,-0.357811,-0.508872,0.198778,0.072856,-0.157421,-0.204153,0.003539,-0.213306,-0.136822,-0.355082,-0.298886,1,1
18275,'2018/08/17 15:54:58:616',36853,0.16589,-0.402154,-0.42183,-0.454888,0.817196,-0.357501,-0.502304,0.198097,0.071444,-0.156952,-0.20275,0.002124,-0.213487,-0.136539,-0.35546,-0.296938,1,1
18276,'2018/08/17 15:54:58:632',36855,0.164839,-0.403534,-0.423028,-0.456511,0.818478,-0.357191,-0.495736,0.197417,0.070032,-0.156483,-0.201346,0.000708,-0.213667,-0.136257,-0.355838,-0.294989,1,1
18277,'2018/08/17 15:54:58:649',36857,0.160371,-0.40724,-0.425372,-0.457017,0.821106,-0.35648,-0.479144,0.200021,0.06823,-0.155148,-0.19848,-0.001494,-0.214452,-0.136529,-0.355937,-0.29049,1,1
18278,'2018/08/17 15:54:58:665',36859,0.155903,-0.410946,-0.427715,-0.457524,0.823734,-0.355769,-0.462551,0.202625,0.066427,-0.153813,-0.195615,-0.003696,-0.215236,-0.1368,-0.356035,-0.28599,1,1
18279,'2018/08/17 15:54:58:682',36861,0.151435,-0.414652,-0.430059,-0.45803,0.826362,-0.355058,-0.445958,0.205229,0.064625,-0.152478,-0.192749,-0.005899,-0.21602,-0.137071,-0.356134,-0.281491,1,1
18280,'2018/08/17 15:54:58:698',36863,0.148018,-0.416977,-0.431205,-0.456914,0.827707,-0.354657,-0.435933,0.208514,0.064234,-0.151612,-0.191287,-0.006685,-0.216624,-0.137625,-0.355854,-0.27894,1,1
18281,'2018/08/17 15:54:58:715',36865,0.144601,-0.419302,-0.43235,-0.455797,0.829052,-0.354256,-0.425908,0.211799,0.063843,-0.150747,-0.189825,-0.007472,-0.217228,-0.138178,-0.355574,-0.276389,1,1
18282,'2018/08/17 15:54:58:732',36867,0.141184,-0.421628,-0.433496,-0.454681,0.830398,-0.353855,-0.415883,0.215083,0.063453,-0.149881,-0.188363,-0.008259,-0.217831,-0.138732,-0.355295,-0.273838,1,1
18283,'2018/08/17 15:54:58:748',36869,0.137767,-0.423953,-0.434642,-0.453565,0.831743,-0.353454,-0.405858,0.218368,0.063062,-0.149015,-0.186901,-0.009046,-0.218435,-0.139285,-0.355015,-0.271287,1,1
18284,'2018/08/17 15:54:58:765',36871,0.127243,-0.428761,-0.436688,-0.450281,0.833897,-0.349955,-0.388814,0.223447,0.063054,-0.147533,-0.183674,-0.010204,-0.219838,-0.141366,-0.353803,-0.266752,1,1
18285,'2018/08/17 15:54:58:790',36873,0.116718,-0.433568,-0.438734,-0.446997,0.836052,-0.346457,-0.371769,0.228526,0.063046,-0.14605,-0.180448,-0.011362,-0.221242,-0.143447,-0.352591,-0.262216,1,1
18286,'2018/08/17 15:54:58:798',36875,0.106194,-0.438376,-0.44078,-0.443714,0.838206,-0.342958,-0.354725,0.233605,0.063037,-0.144568,-0.177221,-0.01252,-0.222645,-0.145528,-0.351379,-0.257681,1,1
18287,'2018/08/17 15:54:58:831',36879,0.087682,-0.442684,-0.442536,-0.439869,0.836335,-0.334194,-0.344614,0.239053,0.063847,-0.143981,-0.173571,-0.013078,-0.224547,-0.149226,-0.349441,-0.254716,1,1
18288,'2018/08/17 15:54:58:848',36881,0.06917,-0.446993,-0.444292,-0.436025,0.834463,-0.32543,-0.334503,0.244502,0.064656,-0.143393,-0.169921,-0.013636,-0.226449,-0.152925,-0.347502,-0.251751,1,1
18289,'2018/08/17 15:54:58:865',36883,0.050658,-0.451301,-0.446048,-0.43218,0.832592,-0.316666,-0.324391,0.249951,0.065466,-0.142805,-0.166272,-0.014194,-0.228352,-0.156624,-0.345564,-0.248787,1,1
18290,'2018/08/17 15:54:58:865',36883,0.032146,-0.45561,-0.447805,-0.428336,0.83072,-0.307902,-0.31428,0.2554,0.066275,-0.142218,-0.162622,-0.014752,-0.230254,-0.160323,-0.343626,-0.245822,1,1
18291,'2018/08/17 15:54:58:898',36887,0.013634,-0.459918,-0.449561,-0.424491,0.828848,-0.299138,-0.304169,0.260848,0.067085,-0.14163,-0.158972,-0.01531,-0.232156,-0.164021,-0.341687,-0.242857,1,1
18292,'2018/08/17 15:54:58:914',36889,-0.004878,-0.464227,-0.451317,-0.420647,0.826977,-0.290374,-0.294058,0.266297,0.067894,-0.141042,-0.155322,-0.015868,-0.234058,-0.16772,-0.339749,-0.239892,1,1
18293,'2018/08/17 15:54:58:931',36891,-0.038182,-0.46983,-0.453999,-0.416355,0.816321,-0.277034,-0.283322,0.276167,0.068581,-0.14029,-0.150241,-0.016216,-0.237374,-0.173567,-0.337207,-0.236934,1,1
18294,'2018/08/17 15:54:58:948',36893,-0.064378,-0.472951,-0.455781,-0.414231,0.804855,-0.266791,-0.279606,0.284242,0.068885,-0.140154,-0.146924,-0.016191,-0.23989,-0.177887,-0.335598,-0.235961,1,1
18295,'2018/08/17 15:54:58:963',36895,-0.090574,-0.476073,-0.457563,-0.412107,0.79339,-0.256548,-0.27589,0.292318,0.069189,-0.140018,-0.143607,-0.016167,-0.242406,-0.182207,-0.333988,-0.234988,1,1
18296,'2018/08/17 15:54:58:980',36897,-0.11677,-0.479194,-0.459345,-0.409983,0.781924,-0.246305,-0.272174,0.300394,0.069493,-0.139883,-0.140291,-0.016143,-0.244922,-0.186527,-0.332379,-0.234014,1,1
18297,'2018/08/17 15:54:58:997',36899,-0.131562,-0.480489,-0.460271,-0.409536,0.773139,-0.241729,-0.27155,0.304815,0.06937,-0.139718,-0.13886,-0.015932,-0.246336,-0.188675,-0.331776,-0.234021,1,1
18298,'2018/08/17 15:54:59:013',36901,-0.146353,-0.481784,-0.461198,-0.409089,0.764355,-0.237153,-0.270926,0.309236,0.069247,-0.139554,-0.137429,-0.015722,-0.247749,-0.190824,-0.331172,-0.234028,1,1
18299,'2018/08/17 15:54:59:030',36903,-0.175797,-0.48449,-0.462878,-0.409245,0.746154,-0.229256,-0.270302,0.319689,0.068263,-0.137813,-0.13516,-0.014447,-0.25072,-0.194396,-0.330305,-0.234819,1,1
18300,'2018/08/17 15:54:59:046',36905,-0.205241,-0.487197,-0.464558,-0.4094,0.727954,-0.221359,-0.269677,0.330142,0.06728,-0.136073,-0.132892,-0.013172,-0.253691,-0.197968,-0.329437,-0.23561,1,1
18301,'2018/08/17 15:54:59:063',36907,-0.234685,-0.489903,-0.466238,-0.409556,0.709753,-0.213463,-0.269053,0.340596,0.066296,-0.134332,-0.130624,-0.011897,-0.256662,-0.20154,-0.328569,-0.2364,1,1
18302,'2018/08/17 15:54:59:080',36909,-0.264128,-0.49261,-0.467919,-0.409712,0.691553,-0.205566,-0.268429,0.351049,0.065312,-0.132591,-0.128355,-0.010622,-0.259634,-0.205113,-0.327702,-0.237191,1,1
18303,'2018/08/17 15:54:59:113',36911,-0.293433,-0.495434,-0.469427,-0.410918,0.672721,-0.198925,-0.268429,0.363114,0.063591,-0.129439,-0.12668,-0.008493,-0.262749,-0.207961,-0.327173,-0.238759,1,1
18304,'2018/08/17 15:54:59:130',36913,-0.308085,-0.496845,-0.470181,-0.411521,0.663306,-0.195605,-0.268429,0.369146,0.06273,-0.127863,-0.125843,-0.007429,-0.264307,-0.209385,-0.326909,-0.239543,1,1
18305,'2018/08/17 15:54:59:146',36915,-0.322737,-0.498257,-0.470935,-0.412124,0.65389,-0.192284,-0.268429,0.375179,0.061869,-0.126286,-0.125006,-0.006365,-0.265864,-0.210809,-0.326645,-0.240327,1,1
18306,'2018/08/17 15:54:59:166',36919,-0.34758,-0.501491,-0.471867,-0.413911,0.641934,-0.186803,-0.26846,0.384612,0.059672,-0.121716,-0.123335,-0.003371,-0.268762,-0.212693,-0.326061,-0.242501,1,1
18307,'2018/08/17 15:54:59:179',36919,-0.372423,-0.504726,-0.4728,-0.415698,0.629978,-0.181321,-0.268492,0.394046,0.057474,-0.117145,-0.121664,-0.000378,-0.271661,-0.214578,-0.325478,-0.244676,1,1
18308,'2018/08/17 15:54:59:196',36921,-0.382613,-0.506549,-0.472979,-0.416883,0.627438,-0.17916,-0.268523,0.397447,0.056138,-0.114151,-0.120831,0.001552,-0.273001,-0.215039,-0.325159,-0.246066,1,1
18309,'2018/08/17 15:54:59:212',36923,-0.392803,-0.508371,-0.473158,-0.418067,0.624898,-0.176999,-0.268554,0.400848,0.054801,-0.111156,-0.119998,0.003481,-0.274342,-0.215499,-0.324839,-0.247457,1,1
18310,'2018/08/17 15:54:59:229',36925,-0.402993,-0.510194,-0.473337,-0.419252,0.622358,-0.174838,-0.268586,0.40425,0.053464,-0.108162,-0.119164,0.005411,-0.275682,-0.21596,-0.32452,-0.248847,1,1
18311,'2018/08/17 15:54:59:246',36927,-0.417874,-0.51384,-0.47328,-0.421939,0.62002,-0.170346,-0.268382,0.40704,0.050789,-0.102088,-0.116988,0.009431,-0.277835,-0.216354,-0.323883,-0.251858,1,1
18312,'2018/08/17 15:54:59:262',36929,-0.432755,-0.517487,-0.473222,-0.424627,0.617682,-0.165854,-0.268177,0.409831,0.048115,-0.096015,-0.114811,0.013452,-0.279987,-0.216749,-0.323245,-0.254868,1,1
18313,'2018/08/17 15:54:59:279',36931,-0.447636,-0.521133,-0.473165,-0.427314,0.615343,-0.161362,-0.267973,0.412622,0.04544,-0.089942,-0.112635,0.017472,-0.28214,-0.217143,-0.322607,-0.257878,1,1
18314,'2018/08/17 15:54:59:295',36933,-0.462517,-0.524779,-0.473108,-0.430001,0.613005,-0.156871,-0.267769,0.415412,0.042765,-0.083869,-0.110458,0.021492,-0.284293,-0.217538,-0.32197,-0.260888,1,1
18315,'2018/08/17 15:54:59:312',36935,-0.477398,-0.528426,-0.473051,-0.432689,0.610666,-0.152379,-0.267565,0.418203,0.040091,-0.077795,-0.108281,0.025513,-0.286445,-0.217933,-0.321332,-0.263898,1,1
18316,'2018/08/17 15:54:59:328',36937,-0.482089,-0.530249,-0.472814,-0.434192,0.610868,-0.150048,-0.26733,0.417593,0.038753,-0.074716,-0.106938,0.027604,-0.287257,-0.217866,-0.321014,-0.265518,1,1
18317,'2018/08/17 15:54:59:345',36939,-0.48678,-0.532073,-0.472578,-0.435695,0.61107,-0.147718,-0.267094,0.416982,0.037415,-0.071637,-0.105595,0.029694,-0.28807,-0.2178,-0.320695,-0.267137,1,1
18318,'2018/08/17 15:54:59:361',36941,-0.49147,-0.533897,-0.472342,-0.437198,0.611586,-0.145856,-0.265372,0.415986,0.035436,-0.066571,-0.102724,0.033231,-0.288882,-0.217734,-0.320377,-0.268757,1,1
18319,'2018/08/17 15:54:59:377',36943,-0.497221,-0.5371,-0.47259,-0.440296,0.612101,-0.143995,-0.263651,0.41499,0.033457,-0.061504,-0.099852,0.036769,-0.289917,-0.218056,-0.320321,-0.271943,1,1
18320,'2018/08/17 15:54:59:394',36945,-0.502972,-0.540303,-0.472838,-0.443394,0.612617,-0.142133,-0.261929,0.413994,0.031479,-0.056437,-0.096981,0.040306,-0.290952,-0.218378,-0.320265,-0.27513,1,1
18321,'2018/08/17 15:54:59:411',36947,-0.504032,-0.541683,-0.473322,-0.444989,0.612932,-0.142602,-0.260442,0.413608,0.030838,-0.05445,-0.095453,0.041752,-0.291175,-0.218766,-0.320528,-0.276697,1,1
18322,'2018/08/17 15:54:59:428',36949,-0.505092,-0.543062,-0.473806,-0.446584,0.613246,-0.143071,-0.258956,0.413223,0.030197,-0.052462,-0.093925,0.043198,-0.291398,-0.219154,-0.320791,-0.278264,1,1
18323,'2018/08/17 15:54:59:444',36951,-0.506153,-0.544441,-0.474289,-0.448179,0.61356,-0.14354,-0.25747,0.412837,0.029556,-0.050474,-0.092396,0.044644,-0.291621,-0.219542,-0.321054,-0.279831,1,1
18324,'2018/08/17 15:54:59:461',36953,-0.507213,-0.545821,-0.474773,-0.449775,0.613874,-0.144009,-0.255984,0.412452,0.028915,-0.048486,-0.090868,0.04609,-0.291843,-0.21993,-0.321316,-0.281398,1,1
18325,'2018/08/17 15:54:59:477',36955,-0.508247,-0.54794,-0.477765,-0.452853,0.615063,-0.14441,-0.253066,0.411844,0.029013,-0.045827,-0.08827,0.048179,-0.291919,-0.22212,-0.322333,-0.284349,1,1
18326,'2018/08/17 15:54:59:494',36957,-0.509281,-0.550059,-0.480756,-0.455931,0.616252,-0.144811,-0.250148,0.411236,0.02911,-0.043168,-0.085673,0.050267,-0.291994,-0.224309,-0.32335,-0.2873,1,1
18327,'2018/08/17 15:54:59:511',36959,-0.510315,-0.552178,-0.483747,-0.45901,0.617441,-0.145212,-0.24723,0.410629,0.029207,-0.040509,-0.083075,0.052356,-0.292069,-0.226499,-0.324366,-0.290251,1,1
18328,'2018/08/17 15:54:59:527',36961,-0.511348,-0.554296,-0.486738,-0.462088,0.618315,-0.145143,-0.245798,0.410407,0.029945,-0.039838,-0.082005,0.052998,-0.292144,-0.228689,-0.325383,-0.293202,1,1
18329,'2018/08/17 15:54:59:543',36963,-0.511086,-0.555013,-0.494238,-0.464869,0.623944,-0.14417,-0.243606,0.410693,0.032895,-0.039304,-0.080446,0.054018,-0.291817,-0.233985,-0.325809,-0.296001,1,1
18330,'2018/08/17 15:54:59:560',36965,-0.510824,-0.55573,-0.501738,-0.46765,0.629574,-0.143197,-0.241414,0.410979,0.035846,-0.038771,-0.078888,0.055038,-0.291489,-0.239282,-0.326234,-0.2988,1,1
18331,'2018/08/17 15:54:59:576',36967,-0.510561,-0.556446,-0.509238,-0.47043,0.635203,-0.142223,-0.239222,0.411265,0.038796,-0.038237,-0.077329,0.056058,-0.291161,-0.244579,-0.32666,-0.301599,1,1
18332,'2018/08/17 15:54:59:593',36969,-0.510299,-0.557163,-0.516737,-0.473211,0.640832,-0.14125,-0.237029,0.411551,0.041746,-0.037704,-0.07577,0.057078,-0.290834,-0.249875,-0.327085,-0.304399,1,1
18333,'2018/08/17 15:54:59:609',36971,-0.510036,-0.55788,-0.524237,-0.475992,0.646461,-0.140276,-0.234837,0.411837,0.044696,-0.03717,-0.074211,0.058098,-0.290506,-0.255172,-0.327511,-0.307198,1,1
18334,'2018/08/17 15:54:59:626',36973,-0.509774,-0.558596,-0.531737,-0.478772,0.652091,-0.139303,-0.232645,0.412123,0.047646,-0.036637,-0.072652,0.059118,-0.290178,-0.260469,-0.327936,-0.309997,1,1
18335,'2018/08/17 15:54:59:643',36975,-0.508935,-0.557908,-0.542975,-0.480808,0.657827,-0.132903,-0.231714,0.413136,0.052671,-0.037127,-0.071852,0.060151,-0.290064,-0.268414,-0.324636,-0.312947,1,1
18336,'2018/08/17 15:54:59:659',36977,-0.508095,-0.55722,-0.554213,-0.482844,0.663564,-0.126503,-0.230783,0.414148,0.057697,-0.037618,-0.071051,0.061183,-0.289949,-0.276359,-0.321335,-0.315897,1,1
18337,'2018/08/17 15:54:59:676',36979,-0.507256,-0.556532,-0.565451,-0.484879,0.6693,-0.120103,-0.229853,0.415161,0.062723,-0.038109,-0.070251,0.062216,-0.289834,-0.284303,-0.318034,-0.318846,1,1
18338,'2018/08/17 15:54:59:693',36981,-0.506417,-0.555844,-0.576688,-0.486915,0.675036,-0.113703,-0.228922,0.416174,0.067749,-0.038599,-0.069451,0.063248,-0.289719,-0.292248,-0.314733,-0.321796,1,1
18339,'2018/08/17 15:54:59:709',36983,-0.505813,-0.555179,-0.582934,-0.487653,0.676018,-0.108207,-0.228753,0.416678,0.070563,-0.038952,-0.06914,0.063903,-0.289784,-0.296698,-0.311761,-0.323331,1,1
18340,'2018/08/17 15:54:59:726',36985,-0.50521,-0.554514,-0.589179,-0.488391,0.676999,-0.102712,-0.228583,0.417183,0.073376,-0.039305,-0.068828,0.064558,-0.289849,-0.301148,-0.308789,-0.324865,1,1
18341,'2018/08/17 15:54:59:743',36987,-0.504607,-0.553849,-0.595425,-0.489129,0.677981,-0.097217,-0.228413,0.417687,0.07619,-0.039658,-0.068517,0.065212,-0.289914,-0.305597,-0.305816,-0.3264,1,1
18342,'2018/08/17 15:54:59:759',36989,-0.504004,-0.553184,-0.60167,-0.489867,0.678962,-0.091722,-0.228243,0.418192,0.079004,-0.04001,-0.068206,0.065867,-0.289979,-0.310047,-0.302844,-0.327934,1,1
18343,'2018/08/17 15:54:59:776',36991,-0.501514,-0.551155,-0.613079,-0.489159,0.676551,-0.082243,-0.22692,0.420179,0.084124,-0.040478,-0.067508,0.067415,-0.290332,-0.31854,-0.29505,-0.331138,1,1
18344,'2018/08/17 15:54:59:792',36993,-0.499025,-0.549125,-0.624488,-0.488451,0.674139,-0.072764,-0.225596,0.422166,0.089244,-0.040946,-0.066809,0.068963,-0.290684,-0.327034,-0.287256,-0.334341,1,1
18345,'2018/08/17 15:54:59:809',36995,-0.497139,-0.547761,-0.629652,-0.487005,0.670745,-0.06878,-0.224442,0.423649,0.091551,-0.041061,-0.066422,0.069856,-0.290971,-0.331077,-0.282435,-0.33601,1,1
18346,'2018/08/17 15:54:59:825',36997,-0.495252,-0.546397,-0.634815,-0.485559,0.667352,-0.064796,-0.223289,0.425132,0.093857,-0.041176,-0.066034,0.07075,-0.291259,-0.335121,-0.277613,-0.337678,1,1
18347,'2018/08/17 15:54:59:842',36999,-0.493366,-0.545033,-0.639979,-0.484113,0.663959,-0.060812,-0.222135,0.426614,0.096163,-0.041291,-0.065647,0.071643,-0.291546,-0.339164,-0.272792,-0.339347,1,1
18348,'2018/08/17 15:54:59:859',37001,-0.488273,-0.541341,-0.647493,-0.47808,0.661499,-0.055968,-0.220385,0.429552,0.099812,-0.041113,-0.064935,0.073337,-0.292125,-0.345986,-0.263582,-0.342892,1,1
18349,'2018/08/17 15:54:59:883',37003,-0.48318,-0.537649,-0.655007,-0.472046,0.65904,-0.051123,-0.218635,0.43249,0.10346,-0.040935,-0.064224,0.075031,-0.292704,-0.352807,-0.254371,-0.346436,1,1
18350,'2018/08/17 15:54:59:892',37005,-0.478087,-0.533958,-0.662521,-0.466013,0.656581,-0.046278,-0.216885,0.435428,0.107109,-0.040757,-0.063512,0.076725,-0.293282,-0.359629,-0.245161,-0.34998,1,1
18351,'2018/08/17 15:54:59:909',37007,-0.472994,-0.530266,-0.670036,-0.45998,0.654122,-0.041434,-0.215135,0.438366,0.110757,-0.040579,-0.062801,0.07842,-0.293861,-0.36645,-0.235951,-0.353524,1,1
18352,'2018/08/17 15:54:59:924',37009,-0.467901,-0.526574,-0.67755,-0.453947,0.651663,-0.036589,-0.213385,0.441304,0.114406,-0.040401,-0.062089,0.080114,-0.29444,-0.373272,-0.226741,-0.357069,1,1
18353,'2018/08/17 15:54:59:941',37011,-0.464694,-0.524247,-0.679901,-0.44936,0.652597,-0.035729,-0.212789,0.442759,0.115748,-0.040108,-0.061765,0.080915,-0.294732,-0.37605,-0.222352,-0.358944,1,1
18354,'2018/08/17 15:54:59:958',37013,-0.458177,-0.518875,-0.681832,-0.438799,0.665042,-0.034157,-0.212463,0.445277,0.117819,-0.039305,-0.061329,0.082359,-0.295192,-0.380443,-0.21536,-0.362904,1,1
18355,'2018/08/17 15:54:59:974',37015,-0.45166,-0.513502,-0.683763,-0.428238,0.677486,-0.032586,-0.212137,0.447796,0.119889,-0.038501,-0.060893,0.083803,-0.295652,-0.384836,-0.208368,-0.366863,1,1
18356,'2018/08/17 15:54:59:991',37017,-0.445142,-0.50813,-0.685694,-0.417677,0.689931,-0.031014,-0.211811,0.450314,0.121959,-0.037698,-0.060457,0.085247,-0.296113,-0.389228,-0.201376,-0.370823,1,1
18357,'2018/08/17 15:55:00:007',37019,-0.438625,-0.502758,-0.687625,-0.407116,0.702375,-0.029442,-0.211485,0.452833,0.124029,-0.036894,-0.060021,0.086691,-0.296573,-0.393621,-0.194385,-0.374783,1,1
18358,'2018/08/17 15:55:00:024',37021,-0.432099,-0.496921,-0.685206,-0.396513,0.725798,-0.028202,-0.210743,0.454405,0.12574,-0.035897,-0.060032,0.088072,-0.296742,-0.395236,-0.191781,-0.376867,1,1
18359,'2018/08/17 15:55:00:040',37023,-0.425574,-0.491083,-0.682787,-0.385911,0.749221,-0.026962,-0.210001,0.455977,0.12745,-0.034899,-0.060043,0.089453,-0.297049,-0.397755,-0.188183,-0.380909,1,1
18360,'2018/08/17 15:55:00:057',37025,-0.419048,-0.485245,-0.680367,-0.375308,0.772643,-0.025722,-0.209259,0.457549,0.129161,-0.033902,-0.060054,0.090834,-0.297356,-0.400273,-0.184586,-0.38495,1,1
18361,'2018/08/17 15:55:00:073',37027,-0.412522,-0.479408,-0.677948,-0.364705,0.796066,-0.024482,-0.208517,0.45912,0.130871,-0.032904,-0.060065,0.092215,-0.297663,-0.402792,-0.180988,-0.388992,1,1
18362,'2018/08/17 15:55:00:090',37029,-0.405997,-0.47357,-0.675528,-0.354102,0.819489,-0.023242,-0.207775,0.460692,0.132581,-0.031906,-0.060076,0.093595,-0.29797,-0.40531,-0.17739,-0.393034,1,1
18363,'2018/08/17 15:55:00:107',37031,-0.399471,-0.467733,-0.673109,-0.343499,0.842912,-0.022001,-0.207032,0.462264,0.134292,-0.030909,-0.060087,0.094976,-0.298277,-0.407829,-0.173792,-0.397076,1,1
18364,'2018/08/17 15:55:00:140',37033,-0.393041,-0.462147,-0.669109,-0.334242,0.866737,-0.020943,-0.205008,0.463282,0.136257,-0.029935,-0.060333,0.096452,-0.298553,-0.409636,-0.171803,-0.400991,1,1
18365,'2018/08/17 15:55:00:156',37035,-0.386337,-0.458039,-0.664612,-0.327547,0.88576,-0.019574,-0.203708,0.465457,0.138824,-0.029044,-0.060932,0.098128,-0.298977,-0.411012,-0.170593,-0.403911,1,1
18366,'2018/08/17 15:55:00:173',37037,-0.379633,-0.453931,-0.660114,-0.320851,0.904783,-0.018205,-0.202407,0.467633,0.141392,-0.028153,-0.061531,0.099804,-0.299401,-0.412388,-0.169384,-0.406831,1,1
18367,'2018/08/17 15:55:00:189',37039,-0.376144,-0.452616,-0.657617,-0.318784,0.911893,-0.017365,-0.202119,0.469301,0.142976,-0.027749,-0.062007,0.100743,-0.299825,-0.413764,-0.168174,-0.409751,1,1
18368,'2018/08/17 15:55:00:206',37041,-0.372655,-0.451301,-0.65512,-0.316718,0.919003,-0.016525,-0.201831,0.470968,0.144561,-0.027346,-0.062483,0.101682,-0.300111,-0.414236,-0.167959,-0.410713,1,1
18369,'2018/08/17 15:55:00:223',37043,-0.369166,-0.449985,-0.652622,-0.314651,0.926114,-0.015684,-0.201543,0.472635,0.146146,-0.026942,-0.062959,0.10262,-0.300397,-0.414708,-0.167744,-0.411675,1,1
18370,'2018/08/17 15:55:00:240',37045,-0.361675,-0.449286,-0.647853,-0.312106,0.934155,-0.014279,-0.19868,0.475984,0.149487,-0.026101,-0.064531,0.104506,-0.301054,-0.415287,-0.167458,-0.412281,1,1
