@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute t0_avg numeric
@attribute t1_avg numeric
@attribute t2_avg numeric
@attribute t3_avg numeric
@attribute a0_avg numeric
@attribute a1_avg numeric
@attribute a2_avg numeric
@attribute a3_avg numeric
@attribute b0_avg numeric
@attribute b1_avg numeric
@attribute b2_avg numeric
@attribute b3_avg numeric
@attribute g0_avg numeric
@attribute g1_avg numeric
@attribute g2_avg numeric
@attribute g3_avg numeric
@attribute mood {0,1,2,3}
@attribute facialExpression {0,1,2,3}

@data
4384,'2018/08/17 15:42:15:012',8820,1.063837,0.01319,-0.205964,1.041918,0.967796,0.156551,-0.032226,0.9067,0.077565,0.127424,-0.087891,0.272811,-0.36855,-0.414774,-0.29582,-0.025474,1,1
4385,'2018/08/17 15:42:15:028',8822,1.064955,0.013647,-0.207913,1.042904,0.967649,0.157068,-0.033504,0.90699,0.076144,0.127236,-0.085974,0.271526,-0.367959,-0.414272,-0.295843,-0.02562,1,1
4386,'2018/08/17 15:42:15:044',8824,1.066401,0.014457,-0.211143,1.044079,0.96748,0.158146,-0.037255,0.907275,0.073685,0.126039,-0.082622,0.268309,-0.367202,-0.412687,-0.295742,-0.026041,1,1
4387,'2018/08/17 15:42:15:061',8826,1.067847,0.015267,-0.214372,1.045253,0.967312,0.159225,-0.041006,0.907559,0.071225,0.124842,-0.079271,0.265092,-0.366446,-0.411103,-0.295641,-0.026462,1,1
4388,'2018/08/17 15:42:15:077',8828,1.069293,0.016077,-0.217601,1.046427,0.967143,0.160304,-0.044756,0.907844,0.068766,0.123645,-0.075919,0.261875,-0.365689,-0.409519,-0.29554,-0.026883,1,1
4389,'2018/08/17 15:42:15:094',8830,1.070738,0.016887,-0.220831,1.047602,0.966975,0.161382,-0.048507,0.908129,0.066306,0.122449,-0.072568,0.258658,-0.364932,-0.407935,-0.295438,-0.027304,1,1
4390,'2018/08/17 15:42:15:110',8832,1.071065,0.017241,-0.222111,1.04779,0.966954,0.161944,-0.050979,0.908124,0.065267,0.12144,-0.071134,0.256726,-0.364766,-0.406853,-0.295315,-0.027579,1,1
4391,'2018/08/17 15:42:15:127',8834,1.071393,0.017594,-0.223392,1.047977,0.966933,0.162506,-0.053452,0.908119,0.064229,0.120432,-0.069699,0.254795,-0.364601,-0.40577,-0.295192,-0.027854,1,1
4392,'2018/08/17 15:42:15:143',8836,1.07172,0.017948,-0.224672,1.048165,0.966912,0.163068,-0.055924,0.908115,0.06319,0.119424,-0.068265,0.252863,-0.364435,-0.404688,-0.295068,-0.028129,1,1
4393,'2018/08/17 15:42:15:160',8838,1.072217,0.018555,-0.226384,1.048321,0.966973,0.162651,-0.061978,0.908033,0.061093,0.116897,-0.065763,0.248607,-0.364675,-0.402059,-0.294478,-0.028549,1,1
4394,'2018/08/17 15:42:15:177',8840,1.072714,0.019162,-0.228095,1.048477,0.967034,0.162234,-0.068031,0.907951,0.058996,0.114371,-0.063262,0.244351,-0.364916,-0.399429,-0.293887,-0.028968,1,1
4395,'2018/08/17 15:42:15:193',8842,1.073211,0.019769,-0.229807,1.048633,0.967095,0.161816,-0.074085,0.907868,0.056899,0.111845,-0.060761,0.240094,-0.365156,-0.396799,-0.293296,-0.029388,1,1
4396,'2018/08/17 15:42:15:210',8844,1.073381,0.020023,-0.230237,1.048601,0.967177,0.160837,-0.077666,0.907791,0.055841,0.110327,-0.059694,0.237769,-0.365562,-0.395251,-0.292829,-0.029532,1,1
4397,'2018/08/17 15:42:15:227',8846,1.07355,0.020276,-0.230668,1.048569,0.967259,0.159858,-0.081247,0.907713,0.054783,0.108809,-0.058627,0.235444,-0.365967,-0.393703,-0.292362,-0.029677,1,1
4398,'2018/08/17 15:42:15:243',8848,1.07372,0.020529,-0.231099,1.048537,0.967341,0.158878,-0.084829,0.907636,0.053724,0.107292,-0.05756,0.233119,-0.366373,-0.392155,-0.291894,-0.029821,1,1
4399,'2018/08/17 15:42:15:260',8850,1.07389,0.020783,-0.23153,1.048505,0.967423,0.157899,-0.08841,0.907558,0.052666,0.105774,-0.056494,0.230795,-0.366779,-0.390608,-0.291427,-0.029966,1,1
4400,'2018/08/17 15:42:15:276',8852,1.07406,0.021036,-0.231961,1.048473,0.967505,0.15692,-0.091991,0.907481,0.051608,0.104256,-0.055427,0.22847,-0.367185,-0.38906,-0.29096,-0.03011,1,1
4401,'2018/08/17 15:42:15:293',8854,1.07423,0.021289,-0.232391,1.048441,0.967587,0.15594,-0.095572,0.907403,0.05055,0.102738,-0.05436,0.226145,-0.36759,-0.387512,-0.290493,-0.030255,1,1
4402,'2018/08/17 15:42:15:310',8856,1.074399,0.021543,-0.232822,1.048409,0.967669,0.154961,-0.099154,0.907326,0.049491,0.10122,-0.053293,0.22382,-0.367996,-0.385964,-0.290025,-0.030399,1,1
4403,'2018/08/17 15:42:15:326',8858,1.074399,0.021543,-0.232822,1.048409,0.967669,0.154961,-0.099154,0.907326,0.049491,0.10122,-0.053293,0.22382,-0.367996,-0.385964,-0.290025,-0.030399,1,1
4404,'2018/08/17 15:42:15:343',8860,1.074522,0.021724,-0.232156,1.04829,0.967832,0.155549,-0.104232,0.907326,0.048444,0.099682,-0.052514,0.221517,-0.367996,-0.385964,-0.290025,-0.030399,1,1
4405,'2018/08/17 15:42:15:359',8862,1.074756,0.021735,-0.230011,1.048052,0.968145,0.159291,-0.112616,0.907326,0.046706,0.096738,-0.051064,0.217436,-0.369644,-0.383058,-0.287941,-0.030439,1,1
4406,'2018/08/17 15:42:15:376',8864,1.07499,0.021746,-0.227866,1.047813,0.968458,0.163033,-0.120999,0.907326,0.044968,0.093794,-0.049613,0.213355,-0.371291,-0.380151,-0.285856,-0.030478,1,1
4407,'2018/08/17 15:42:15:393',8866,1.075224,0.021757,-0.225721,1.047575,0.968771,0.166776,-0.129383,0.907326,0.043231,0.090851,-0.048163,0.209275,-0.372939,-0.377245,-0.283772,-0.030518,1,1
4408,'2018/08/17 15:42:15:409',8868,1.075458,0.021768,-0.223576,1.047336,0.969083,0.170518,-0.137766,0.907326,0.041493,0.087907,-0.046712,0.205194,-0.374587,-0.374338,-0.281687,-0.030557,1,1
4409,'2018/08/17 15:42:15:425',8870,1.075691,0.021778,-0.221431,1.047098,0.969396,0.17426,-0.14615,0.907326,0.039756,0.084963,-0.045262,0.201113,-0.376234,-0.371432,-0.279603,-0.030596,1,1
4410,'2018/08/17 15:42:15:442',8872,1.075925,0.021789,-0.219286,1.046859,0.969709,0.178003,-0.154533,0.907326,0.038018,0.08202,-0.043811,0.197033,-0.377882,-0.368525,-0.277518,-0.030636,1,1
4411,'2018/08/17 15:42:15:458',8874,1.076327,0.020537,-0.215845,1.046526,0.970022,0.183209,-0.155047,0.907326,0.035935,0.077759,-0.041465,0.191644,-0.380068,-0.364844,-0.274241,-0.031271,1,1
4412,'2018/08/17 15:42:15:475',8876,1.076729,0.019284,-0.212405,1.046193,0.970334,0.188416,-0.15556,0.907326,0.033851,0.073498,-0.039119,0.186255,-0.382253,-0.361162,-0.270963,-0.031906,1,1
4413,'2018/08/17 15:42:15:491',8878,1.077132,0.018031,-0.208965,1.04586,0.970647,0.193623,-0.156074,0.907326,0.031767,0.069237,-0.036774,0.180866,-0.384439,-0.35748,-0.267685,-0.032541,1,1
4414,'2018/08/17 15:42:15:508',8880,1.07741,0.016597,-0.206191,1.045645,0.970797,0.198242,-0.151509,0.907326,0.030732,0.066514,-0.035207,0.17778,-0.386625,-0.353799,-0.264408,-0.033176,1,1
4415,'2018/08/17 15:42:15:525',8882,1.077579,0.015334,-0.204896,1.045551,0.970797,0.199707,-0.14364,0.907326,0.030386,0.065197,-0.034311,0.176472,-0.387163,-0.353024,-0.263214,-0.033772,1,1
4416,'2018/08/17 15:42:15:541',8884,1.077955,0.011299,-0.203585,1.045344,0.970797,0.201172,-0.123892,0.907326,0.02962,0.062562,-0.032111,0.174133,-0.387973,-0.351939,-0.261029,-0.035348,1,1
4417,'2018/08/17 15:42:15:558',8886,1.078331,0.007264,-0.202274,1.045137,0.970797,0.202636,-0.104145,0.907326,0.028853,0.059928,-0.029911,0.171793,-0.388783,-0.350855,-0.258843,-0.036924,1,1
4418,'2018/08/17 15:42:15:574',8888,1.078707,0.003229,-0.200962,1.04493,0.970797,0.204101,-0.084398,0.907326,0.028087,0.057293,-0.02771,0.169454,-0.389593,-0.34977,-0.256657,-0.038499,1,1
4419,'2018/08/17 15:42:15:591',8890,1.079083,-0.000806,-0.199651,1.044723,0.970797,0.205566,-0.064651,0.907326,0.027321,0.054658,-0.02551,0.167115,-0.390402,-0.348686,-0.254471,-0.040075,1,1
4420,'2018/08/17 15:42:15:608',8892,1.079459,-0.004841,-0.19834,1.044516,0.970797,0.20703,-0.044904,0.907326,0.026555,0.052024,-0.02331,0.164775,-0.391212,-0.347602,-0.252286,-0.041651,1,1
4421,'2018/08/17 15:42:15:624',8894,1.079666,-0.007612,-0.198324,1.044404,0.970797,0.20703,-0.033026,0.907326,0.026135,0.050706,-0.022005,0.163744,-0.391484,-0.347292,-0.251293,-0.042631,1,1
4422,'2018/08/17 15:42:15:641',8896,1.079874,-0.010383,-0.198307,1.044291,0.970797,0.20703,-0.021149,0.907326,0.025714,0.049389,-0.0207,0.162714,-0.391755,-0.346983,-0.250301,-0.043611,1,1
4423,'2018/08/17 15:42:15:657',8898,1.080082,-0.013155,-0.198291,1.044179,0.970797,0.20703,-0.009271,0.907326,0.025294,0.048071,-0.019395,0.161683,-0.392027,-0.346674,-0.249308,-0.044591,1,1
4424,'2018/08/17 15:42:15:674',8900,1.080405,-0.019611,-0.199579,1.043854,0.970797,0.206716,0.00817,0.907326,0.024078,0.045672,-0.01652,0.159857,-0.392708,-0.346312,-0.247798,-0.047076,1,1
4425,'2018/08/17 15:42:15:691',8902,1.080728,-0.026068,-0.200868,1.043529,0.970797,0.206402,0.025611,0.907326,0.022862,0.043272,-0.013645,0.158031,-0.393389,-0.34595,-0.246288,-0.049561,1,1
4426,'2018/08/17 15:42:15:707',8904,1.080844,-0.029753,-0.202172,1.043316,0.970797,0.206088,0.031174,0.907326,0.022066,0.04219,-0.012074,0.157236,-0.393799,-0.345898,-0.245771,-0.051067,1,1
4427,'2018/08/17 15:42:15:724',8906,1.080959,-0.033438,-0.203477,1.043103,0.970797,0.205774,0.036738,0.907326,0.02127,0.041108,-0.010504,0.156441,-0.394208,-0.345845,-0.245254,-0.052572,1,1
4428,'2018/08/17 15:42:15:741',8908,1.081075,-0.037123,-0.204782,1.042891,0.970797,0.205461,0.042302,0.907326,0.020475,0.040026,-0.008933,0.155646,-0.394618,-0.345793,-0.244737,-0.054077,1,1
4429,'2018/08/17 15:42:15:757',8910,1.08119,-0.040808,-0.206086,1.042678,0.970797,0.205147,0.047865,0.907326,0.019679,0.038944,-0.007363,0.154851,-0.395027,-0.34574,-0.244219,-0.055583,1,1
4430,'2018/08/17 15:42:15:774',8912,1.081306,-0.044493,-0.207391,1.042465,0.970797,0.204833,0.053429,0.907326,0.018883,0.037862,-0.005793,0.154057,-0.395437,-0.345688,-0.243702,-0.057088,1,1
4431,'2018/08/17 15:42:15:790',8914,1.081421,-0.048178,-0.208696,1.042252,0.970797,0.204519,0.058992,0.907326,0.018087,0.03678,-0.004222,0.153262,-0.395846,-0.345635,-0.243185,-0.058593,1,1
4432,'2018/08/17 15:42:15:806',8916,1.081537,-0.051863,-0.21,1.04204,0.970797,0.204205,0.064556,0.907326,0.017291,0.035698,-0.002652,0.152467,-0.396256,-0.345583,-0.242668,-0.060098,1,1
4433,'2018/08/17 15:42:15:823',8918,1.081194,-0.058933,-0.213342,1.041162,0.970797,0.201996,0.070601,0.907326,0.015511,0.034209,0.000418,0.151244,-0.397537,-0.345653,-0.242402,-0.063698,1,1
4434,'2018/08/17 15:42:15:839',8920,1.080735,-0.062318,-0.215379,1.040498,0.970797,0.200101,0.071082,0.907326,0.014526,0.033801,0.001917,0.150817,-0.398409,-0.345776,-0.242653,-0.065792,1,1
4435,'2018/08/17 15:42:15:856',8922,1.080277,-0.065703,-0.217416,1.039833,0.970797,0.198206,0.071564,0.907326,0.013541,0.033393,0.003417,0.150389,-0.39928,-0.345899,-0.242904,-0.067887,1,1
4436,'2018/08/17 15:42:15:872',8924,1.077367,-0.071585,-0.221358,1.036696,0.970797,0.190134,0.072649,0.907326,0.011822,0.033368,0.006069,0.149675,-0.401481,-0.346454,-0.244173,-0.072883,1,1
4437,'2018/08/17 15:42:15:905',8926,1.071547,-0.083348,-0.229241,1.030424,0.970797,0.17399,0.07482,0.907326,0.008386,0.033318,0.011374,0.148246,-0.405883,-0.347562,-0.24671,-0.082876,1,1
4438,'2018/08/17 15:42:15:922',8928,1.068638,-0.08923,-0.233183,1.027287,0.970797,0.165918,0.075905,0.907326,0.006668,0.033293,0.014026,0.147532,-0.408084,-0.348116,-0.247978,-0.087872,1,1
4439,'2018/08/17 15:42:15:939',8930,1.065728,-0.095112,-0.237125,1.024151,0.970797,0.157847,0.076991,0.907326,0.004949,0.033268,0.016678,0.146818,-0.410285,-0.348671,-0.249246,-0.092868,1,1
4440,'2018/08/17 15:42:15:956',8932,1.062818,-0.100994,-0.241067,1.021014,0.970797,0.149775,0.078076,0.907326,0.003231,0.033242,0.019331,0.146104,-0.412486,-0.349225,-0.250515,-0.097864,1,1
4441,'2018/08/17 15:42:15:972',8934,1.059908,-0.106875,-0.245009,1.017878,0.970797,0.141703,0.079161,0.907326,0.001513,0.033217,0.021983,0.14539,-0.414687,-0.349779,-0.251783,-0.102861,1,1
4442,'2018/08/17 15:42:15:989',8936,1.050497,-0.111362,-0.248143,1.008609,0.970797,0.131084,0.081043,0.907326,0.000575,0.034274,0.02369,0.144413,-0.417473,-0.351155,-0.254168,-0.10931,1,1
4443,'2018/08/17 15:42:16:005',8938,1.041086,-0.115848,-0.251278,0.99934,0.970797,0.120465,0.082924,0.907326,-0.000363,0.035331,0.025398,0.143437,-0.420259,-0.352531,-0.256553,-0.11576,1,1
4444,'2018/08/17 15:42:16:022',8940,1.031674,-0.120334,-0.254412,0.99007,0.970797,0.109845,0.084805,0.907326,-0.001301,0.036387,0.027105,0.14246,-0.423046,-0.353908,-0.258937,-0.12221,1,1
4445,'2018/08/17 15:42:16:039',8942,1.010944,-0.124114,-0.256039,0.969961,0.970179,0.105093,0.087233,0.907114,-0.001285,0.037345,0.027307,0.140334,-0.425607,-0.356364,-0.261438,-0.129115,1,1
4446,'2018/08/17 15:42:16:055',8944,0.990214,-0.127895,-0.257665,0.949852,0.96956,0.100342,0.089661,0.906903,-0.00127,0.038304,0.027509,0.138207,-0.428169,-0.35882,-0.263939,-0.13602,1,1
4447,'2018/08/17 15:42:16:072',8946,0.969484,-0.131675,-0.259292,0.929743,0.968942,0.09559,0.09209,0.906692,-0.001254,0.039262,0.027711,0.136081,-0.43073,-0.361277,-0.266439,-0.142925,1,1
4448,'2018/08/17 15:42:16:089',8948,0.948754,-0.135456,-0.260918,0.909634,0.968324,0.090838,0.094518,0.906481,-0.001238,0.04022,0.027913,0.133954,-0.433292,-0.363733,-0.26894,-0.149831,1,1
4449,'2018/08/17 15:42:16:105',8950,0.928023,-0.139236,-0.262545,0.889525,0.967705,0.086086,0.096947,0.90627,-0.001223,0.041178,0.028115,0.131828,-0.435853,-0.366189,-0.27144,-0.156736,1,1
4450,'2018/08/17 15:42:16:122',8952,0.907293,-0.143017,-0.264171,0.869416,0.967087,0.081334,0.099375,0.906059,-0.001207,0.042136,0.028317,0.129701,-0.438415,-0.368646,-0.273941,-0.163641,1,1
4451,'2018/08/17 15:42:16:138',8954,0.886563,-0.146797,-0.265798,0.849306,0.966469,0.076583,0.101803,0.905848,-0.001191,0.043095,0.028519,0.127575,-0.440976,-0.371102,-0.276442,-0.170546,1,1
4452,'2018/08/17 15:42:16:155',8956,0.872793,-0.148589,-0.266194,0.835995,0.96585,0.076273,0.102955,0.905636,-0.000971,0.043379,0.028166,0.126138,-0.442081,-0.372613,-0.277574,-0.173904,1,1
4453,'2018/08/17 15:42:16:170',8958,0.837316,-0.151755,-0.266438,0.802056,0.952494,0.075964,0.104107,0.894243,-0.000512,0.04326,0.026399,0.12266,-0.443803,-0.376155,-0.279225,-0.179735,1,1
4454,'2018/08/17 15:42:16:187',8960,0.801839,-0.154922,-0.266681,0.768118,0.939137,0.075655,0.105259,0.882851,-0.000053,0.043142,0.024633,0.119181,-0.445526,-0.379696,-0.280875,-0.185567,1,1
4455,'2018/08/17 15:42:16:204',8962,0.780132,-0.156297,-0.266528,0.747491,0.926398,0.075655,0.10526,0.871669,0.000185,0.04274,0.023218,0.117139,-0.446144,-0.381726,-0.281393,-0.188041,1,1
4456,'2018/08/17 15:42:16:220',8964,0.758425,-0.157672,-0.266374,0.726864,0.913659,0.075655,0.10526,0.860487,0.000423,0.042337,0.021804,0.115097,-0.446762,-0.383756,-0.281911,-0.190515,1,1
4457,'2018/08/17 15:42:16:237',8966,0.736718,-0.159047,-0.266221,0.706237,0.900921,0.075655,0.105261,0.849305,0.000661,0.041935,0.02039,0.113055,-0.44738,-0.385786,-0.282428,-0.192988,1,1
4458,'2018/08/17 15:42:16:254',8968,0.715011,-0.160423,-0.266067,0.68561,0.888182,0.075655,0.105261,0.838124,0.000899,0.041532,0.018975,0.111013,-0.447998,-0.387816,-0.282946,-0.195462,1,1
4459,'2018/08/17 15:42:16:270',8970,0.693304,-0.161798,-0.265914,0.664983,0.875444,0.075655,0.105262,0.826942,0.001138,0.04113,0.017561,0.108971,-0.448616,-0.389846,-0.283463,-0.197936,1,1
4460,'2018/08/17 15:42:16:287',8972,0.671597,-0.163173,-0.26576,0.644356,0.862705,0.075655,0.105262,0.81576,0.001376,0.040728,0.016147,0.106929,-0.449234,-0.391876,-0.283981,-0.20041,1,1
4461,'2018/08/17 15:42:16:304',8974,0.64989,-0.164548,-0.265607,0.623729,0.849966,0.075655,0.105263,0.804578,0.001614,0.040325,0.014733,0.104886,-0.449853,-0.393906,-0.284498,-0.202884,1,1
4462,'2018/08/17 15:42:16:321',8976,0.628183,-0.165924,-0.265454,0.603103,0.837228,0.075655,0.105264,0.793396,0.001852,0.039923,0.013318,0.102844,-0.450471,-0.395936,-0.285016,-0.205358,1,1
4463,'2018/08/17 15:42:16:337',8978,0.600902,-0.166818,-0.265095,0.578187,0.811136,0.075655,0.105264,0.769415,0.00177,0.039235,0.011084,0.100676,-0.450901,-0.398399,-0.285032,-0.207028,1,1
4464,'2018/08/17 15:42:16:353',8980,0.57362,-0.167713,-0.264737,0.553271,0.785043,0.075655,0.105264,0.745434,0.001687,0.038548,0.00885,0.098508,-0.451332,-0.400861,-0.285049,-0.208699,1,1
4465,'2018/08/17 15:42:16:370',8982,0.523229,-0.169569,-0.26373,0.508165,0.727635,0.075655,0.105264,0.712047,0.001189,0.037507,0.004206,0.094207,-0.452451,-0.406019,-0.284929,-0.211633,1,1
4466,'2018/08/17 15:42:16:403',8986,0.472837,-0.171425,-0.262723,0.463059,0.670227,0.075655,0.105264,0.67866,0.000691,0.036465,-0.000438,0.089906,-0.45357,-0.411176,-0.28481,-0.214567,1,1
4467,'2018/08/17 15:42:16:403',8986,0.422445,-0.173281,-0.261716,0.417952,0.612819,0.075655,0.105264,0.645272,0.000193,0.035424,-0.005082,0.085606,-0.454689,-0.416334,-0.284691,-0.217501,1,1
4468,'2018/08/17 15:42:16:436',8990,0.372054,-0.175137,-0.260709,0.372846,0.555411,0.075655,0.105264,0.611885,-0.000305,0.034383,-0.009726,0.081305,-0.455808,-0.421492,-0.284572,-0.220435,1,1
4469,'2018/08/17 15:42:16:452',8992,0.321662,-0.176993,-0.259702,0.32774,0.498003,0.075655,0.105264,0.578498,-0.000803,0.033341,-0.01437,0.077004,-0.456927,-0.42665,-0.284453,-0.223369,1,1
4470,'2018/08/17 15:42:16:471',8996,0.27127,-0.178849,-0.258695,0.282634,0.440595,0.075655,0.105264,0.545111,-0.001301,0.0323,-0.019014,0.072703,-0.458046,-0.431807,-0.284334,-0.226303,1,1
4471,'2018/08/17 15:42:16:486',8996,0.211406,-0.182358,-0.256528,0.228369,0.369409,0.076563,0.104023,0.511556,-0.002117,0.031495,-0.025517,0.06626,-0.460269,-0.43928,-0.284308,-0.230317,1,1
4472,'2018/08/17 15:42:16:502',8998,0.151541,-0.185867,-0.254361,0.174104,0.298223,0.077472,0.102783,0.478002,-0.002934,0.030691,-0.032019,0.059817,-0.462493,-0.446753,-0.284282,-0.234331,1,1
4473,'2018/08/17 15:42:16:519',9000,0.118958,-0.188481,-0.252553,0.144755,0.25313,0.07838,0.101543,0.468428,-0.003667,0.030574,-0.036288,0.055542,-0.464285,-0.451764,-0.28424,-0.236674,1,1
4474,'2018/08/17 15:42:16:535',9002,0.086375,-0.191096,-0.250744,0.115406,0.208036,0.079288,0.100303,0.458855,-0.004401,0.030456,-0.040556,0.051267,-0.466078,-0.456774,-0.284198,-0.239018,1,1
4475,'2018/08/17 15:42:16:552',9004,0.076903,-0.192749,-0.249585,0.106247,0.194258,0.080197,0.099063,0.458687,-0.004719,0.030693,-0.042414,0.049125,-0.467182,-0.459089,-0.284292,-0.240098,1,1
4476,'2018/08/17 15:42:16:568',9006,0.06743,-0.194402,-0.248425,0.097088,0.18048,0.081105,0.097822,0.458519,-0.005038,0.03093,-0.044273,0.046982,-0.468286,-0.461404,-0.284385,-0.241178,1,1
4477,'2018/08/17 15:42:16:585',9008,0.056552,-0.198352,-0.245616,0.083805,0.169789,0.08274,0.09408,0.458104,-0.005248,0.031684,-0.04727,0.042842,-0.47078,-0.464743,-0.284916,-0.242848,1,1
4478,'2018/08/17 15:42:16:601',9010,0.045675,-0.202302,-0.242807,0.070521,0.159099,0.084375,0.090338,0.457688,-0.005458,0.032437,-0.050268,0.038702,-0.473274,-0.468081,-0.285448,-0.244517,1,1
4479,'2018/08/17 15:42:16:618',9012,0.034797,-0.206252,-0.239998,0.057238,0.148408,0.08601,0.086595,0.457272,-0.005668,0.033191,-0.053265,0.034563,-0.475767,-0.47142,-0.285979,-0.246187,1,1
4480,'2018/08/17 15:42:16:635',9014,0.023919,-0.210203,-0.237189,0.043955,0.137717,0.087646,0.082853,0.456856,-0.005878,0.033944,-0.056262,0.030423,-0.478261,-0.474759,-0.28651,-0.247857,1,1
4481,'2018/08/17 15:42:16:651',9016,0.022514,-0.2125,-0.23554,0.03983,0.140804,0.088372,0.08035,0.456608,-0.005769,0.034461,-0.057401,0.028425,-0.479651,-0.475782,-0.286948,-0.248446,1,1
4482,'2018/08/17 15:42:16:668',9018,0.021108,-0.214797,-0.23389,0.035705,0.14389,0.089099,0.077848,0.45636,-0.005661,0.034977,-0.05854,0.026428,-0.48104,-0.476805,-0.287386,-0.249036,1,1
4483,'2018/08/17 15:42:16:685',9020,0.020874,-0.219917,-0.231116,0.028555,0.155295,0.087097,0.07404,0.456112,-0.00521,0.035663,-0.060552,0.023054,-0.483836,-0.477045,-0.288362,-0.249508,1,1
4484,'2018/08/17 15:42:16:701',9022,0.020641,-0.225037,-0.228341,0.021405,0.1667,0.085095,0.070232,0.455863,-0.004759,0.036349,-0.062563,0.01968,-0.486632,-0.477285,-0.289338,-0.24998,1,1
4485,'2018/08/17 15:42:16:718',9024,0.020407,-0.230158,-0.225566,0.014255,0.178104,0.083092,0.066424,0.455615,-0.004308,0.037035,-0.064575,0.016307,-0.489427,-0.477524,-0.290314,-0.250451,1,1
4486,'2018/08/17 15:42:16:735',9026,0.020173,-0.235278,-0.222791,0.007105,0.189509,0.08109,0.062616,0.455367,-0.003857,0.03772,-0.066586,0.012933,-0.492223,-0.477764,-0.29129,-0.250923,1,1
4487,'2018/08/17 15:42:16:751',9028,0.021344,-0.238101,-0.221666,0.00408,0.197827,0.078361,0.06131,0.455367,-0.003514,0.03789,-0.067459,0.011557,-0.493629,-0.47698,-0.291828,-0.250805,1,1
4488,'2018/08/17 15:42:16:768',9030,0.022515,-0.240924,-0.22054,0.001055,0.206145,0.075631,0.060004,0.455367,-0.003171,0.038059,-0.068332,0.01018,-0.495035,-0.476197,-0.292366,-0.250688,1,1
4489,'2018/08/17 15:42:16:784',9032,0.023687,-0.243746,-0.219415,-0.001971,0.221706,0.073576,0.058673,0.455367,-0.00269,0.0377,-0.070502,0.008516,-0.496441,-0.475413,-0.292904,-0.25057,1,1
4490,'2018/08/17 15:42:16:801',9034,0.026837,-0.249821,-0.21844,-0.006947,0.237267,0.071522,0.057343,0.455367,-0.002208,0.037342,-0.072673,0.006852,-0.498906,-0.472634,-0.293894,-0.249984,1,1
4491,'2018/08/17 15:42:16:817',9036,0.029987,-0.255896,-0.217466,-0.011922,0.252828,0.069467,0.056013,0.455367,-0.001727,0.036983,-0.074843,0.005187,-0.501371,-0.469854,-0.294884,-0.249397,1,1
4492,'2018/08/17 15:42:16:833',9038,0.033137,-0.261971,-0.216492,-0.016898,0.268389,0.067412,0.054682,0.455367,-0.001245,0.036625,-0.077014,0.003523,-0.503835,-0.467075,-0.295874,-0.248811,1,1
4493,'2018/08/17 15:42:16:850',9040,0.035116,-0.265223,-0.216643,-0.018848,0.275632,0.068086,0.054658,0.455367,-0.001107,0.036097,-0.078312,0.003235,-0.504894,-0.46508,-0.296326,-0.248343,1,1
4494,'2018/08/17 15:42:16:866',9042,0.037095,-0.268475,-0.216794,-0.020799,0.282876,0.06876,0.054633,0.455367,-0.000968,0.03557,-0.07961,0.002946,-0.505953,-0.463084,-0.296778,-0.247874,1,1
4495,'2018/08/17 15:42:16:883',9044,0.039074,-0.271727,-0.216945,-0.022749,0.290119,0.069435,0.054609,0.455367,-0.000829,0.035042,-0.080908,0.002658,-0.507011,-0.461089,-0.29723,-0.247406,1,1
4496,'2018/08/17 15:42:16:900',9046,0.041052,-0.274979,-0.217096,-0.024699,0.297362,0.070109,0.054584,0.455367,-0.00069,0.034514,-0.082205,0.00237,-0.50807,-0.459093,-0.297683,-0.246937,1,1
4497,'2018/08/17 15:44:02:764',9048,0.129903,-0.229715,-0.141239,0.398527,0.896187,-0.047396,0.119032,1.059681,0.561835,-0.212691,-0.097711,0.479656,0.554763,-0.113953,-0.131863,0.503713,2,2
4498,'2018/08/17 15:44:02:781',9050,0.130871,-0.231112,-0.145604,0.396126,0.892224,-0.047285,0.116354,1.057157,0.563166,-0.210198,-0.096813,0.479529,0.560026,-0.112379,-0.130401,0.505697,2,2
4499,'2018/08/17 15:44:02:797',9052,0.134014,-0.230872,-0.152117,0.392547,0.89029,-0.046975,0.112912,1.054482,0.566247,-0.205398,-0.092863,0.479429,0.570661,-0.109015,-0.126655,0.511008,2,2
4500,'2018/08/17 15:44:02:814',9054,0.137157,-0.230632,-0.15863,0.388968,0.888356,-0.046666,0.109469,1.051806,0.569328,-0.200597,-0.088913,0.479329,0.581296,-0.10565,-0.122909,0.516318,2,2
4501,'2018/08/17 15:44:02:831',9056,0.1403,-0.230392,-0.165144,0.385388,0.886422,-0.046356,0.106026,1.04913,0.57241,-0.195797,-0.084963,0.479229,0.591931,-0.102286,-0.119162,0.521628,2,2
4502,'2018/08/17 15:44:02:847',9058,0.143442,-0.230152,-0.171657,0.381809,0.884488,-0.046046,0.102584,1.046454,0.575491,-0.190996,-0.081013,0.479129,0.602566,-0.098922,-0.115416,0.526939,2,2
4503,'2018/08/17 15:44:02:864',9060,0.145617,-0.228515,-0.173805,0.380631,0.886517,-0.045847,0.101819,1.046301,0.577241,-0.188688,-0.077961,0.479156,0.607938,-0.097132,-0.113132,0.530265,2,2
